tensor([3.7162], device='cuda:0')
tensor([2.0256], device='cuda:0')
tensor([2.0256], device='cuda:0')
tensor([2.0256], device='cuda:0')
tensor([2.0256], device='cuda:0')
tensor([2.0256], device='cuda:0')
tensor([2.0261], device='cuda:0')
tensor([2.0261], device='cuda:0')
tensor([2.0256], device='cuda:0')
tensor([2.0261], device='cuda:0')
tensor([2.0283], device='cuda:0')
tensor([2.0283], device='cuda:0')
tensor([2.0261], device='cuda:0')
tensor([2.0261], device='cuda:0')
tensor([2.0276], device='cuda:0')
tensor([2.0261], device='cuda:0')
tensor([2.0256], device='cuda:0')
tensor([2.0256], device='cuda:0')
tensor([2.0262], device='cuda:0')
tensor([2.0247], device='cuda:0')
tensor([2.0244], device='cuda:0')
tensor([2.0262], device='cuda:0')
tensor([2.0257], device='cuda:0')
tensor([2.0257], device='cuda:0')
tensor([2.0218], device='cuda:0')
tensor([2.0213], device='cuda:0')
tensor([2.0213], device='cuda:0')
tensor([2.0225], device='cuda:0')
tensor([2.0184], device='cuda:0')
tensor([2.0188], device='cuda:0')
tensor([2.0169], device='cuda:0')
tensor([2.0174], device='cuda:0')
tensor([2.0174], device='cuda:0')
tensor([2.0170], device='cuda:0')
tensor([2.0170], device='cuda:0')
tensor([2.0178], device='cuda:0')
tensor([2.0196], device='cuda:0')
tensor([2.0188], device='cuda:0')
tensor([2.0188], device='cuda:0')
tensor([2.0196], device='cuda:0')
tensor([2.0200], device='cuda:0')
tensor([2.0192], device='cuda:0')
tensor([2.0173], device='cuda:0')
tensor([2.0173], device='cuda:0')
tensor([2.0171], device='cuda:0')
tensor([2.0165], device='cuda:0')
tensor([2.0173], device='cuda:0')
tensor([2.0179], device='cuda:0')
tensor([2.0175], device='cuda:0')
tensor([2.0189], device='cuda:0')
tensor([2.0191], device='cuda:0')
tensor([2.0191], device='cuda:0')
tensor([2.0197], device='cuda:0')
tensor([2.0203], device='cuda:0')
tensor([2.0212], device='cuda:0')
tensor([2.0205], device='cuda:0')
tensor([2.0206], device='cuda:0')
tensor([2.0193], device='cuda:0')
tensor([2.0190], device='cuda:0')
tensor([2.0196], device='cuda:0')
tensor([2.0202], device='cuda:0')
tensor([2.0202], device='cuda:0')
tensor([2.0204], device='cuda:0')
tensor([2.0193], device='cuda:0')
tensor([2.0202], device='cuda:0')
tensor([2.0202], device='cuda:0')
tensor([2.0202], device='cuda:0')
tensor([2.0202], device='cuda:0')
tensor([2.0212], device='cuda:0')
tensor([2.0192], device='cuda:0')
tensor([2.0176], device='cuda:0')
tensor([2.0197], device='cuda:0')
tensor([2.0183], device='cuda:0')
tensor([2.0186], device='cuda:0')
tensor([2.0197], device='cuda:0')
tensor([2.0197], device='cuda:0')
tensor([2.0197], device='cuda:0')
tensor([2.0176], device='cuda:0')
tensor([2.0180], device='cuda:0')
tensor([2.0180], device='cuda:0')
tensor([2.0176], device='cuda:0')
tensor([2.0176], device='cuda:0')
tensor([2.0172], device='cuda:0')
tensor([2.0181], device='cuda:0')
tensor([2.0181], device='cuda:0')
tensor([2.0172], device='cuda:0')
tensor([2.0175], device='cuda:0')
tensor([2.0174], device='cuda:0')
tensor([2.0164], device='cuda:0')
tensor([2.0162], device='cuda:0')
tensor([2.0148], device='cuda:0')
tensor([2.0136], device='cuda:0')
tensor([2.0142], device='cuda:0')
tensor([2.0136], device='cuda:0')
tensor([2.0142], device='cuda:0')
tensor([2.0142], device='cuda:0')
tensor([2.0130], device='cuda:0')
tensor([2.0126], device='cuda:0')
tensor([2.0137], device='cuda:0')
tensor([2.0117], device='cuda:0')
tensor([2.0121], device='cuda:0')
tensor([2.0115], device='cuda:0')
tensor([2.0122], device='cuda:0')
tensor([2.0126], device='cuda:0')
tensor([2.0122], device='cuda:0')
tensor([2.0135], device='cuda:0')
tensor([2.0135], device='cuda:0')
tensor([2.0122], device='cuda:0')
tensor([2.0128], device='cuda:0')
tensor([2.0136], device='cuda:0')
tensor([2.0142], device='cuda:0')
tensor([2.0142], device='cuda:0')
tensor([2.0127], device='cuda:0')
tensor([2.0126], device='cuda:0')
tensor([2.0129], device='cuda:0')
tensor([2.0129], device='cuda:0')
tensor([2.0128], device='cuda:0')
tensor([2.0124], device='cuda:0')
tensor([2.0124], device='cuda:0')
tensor([2.0113], device='cuda:0')
tensor([2.0109], device='cuda:0')
tensor([2.0098], device='cuda:0')
tensor([2.0116], device='cuda:0')
tensor([2.0109], device='cuda:0')
tensor([2.0097], device='cuda:0')
tensor([2.0118], device='cuda:0')
tensor([2.0120], device='cuda:0')
tensor([2.0101], device='cuda:0')
tensor([2.0104], device='cuda:0')
tensor([2.0104], device='cuda:0')
tensor([2.0104], device='cuda:0')
tensor([2.0111], device='cuda:0')
tensor([2.0121], device='cuda:0')
tensor([2.0118], device='cuda:0')
tensor([2.0116], device='cuda:0')
tensor([2.0126], device='cuda:0')
tensor([2.0114], device='cuda:0')
tensor([2.0126], device='cuda:0')
tensor([2.0118], device='cuda:0')
tensor([2.0124], device='cuda:0')
tensor([2.0101], device='cuda:0')
tensor([2.0101], device='cuda:0')
tensor([2.0102], device='cuda:0')
tensor([2.0090], device='cuda:0')
tensor([2.0085], device='cuda:0')
tensor([2.0087], device='cuda:0')
tensor([2.0087], device='cuda:0')
tensor([2.0090], device='cuda:0')
tensor([2.0087], device='cuda:0')
tensor([2.0090], device='cuda:0')
tensor([2.0101], device='cuda:0')
tensor([2.0105], device='cuda:0')
tensor([2.0101], device='cuda:0')
tensor([2.0082], device='cuda:0')
tensor([2.0082], device='cuda:0')
tensor([2.0073], device='cuda:0')
tensor([2.0065], device='cuda:0')
tensor([2.0065], device='cuda:0')
tensor([2.0086], device='cuda:0')
tensor([2.0079], device='cuda:0')
tensor([2.0072], device='cuda:0')
tensor([2.0067], device='cuda:0')
tensor([2.0059], device='cuda:0')
tensor([2.0059], device='cuda:0')
tensor([2.0057], device='cuda:0')
tensor([2.0059], device='cuda:0')
tensor([2.0050], device='cuda:0')
tensor([2.0070], device='cuda:0')
tensor([2.0064], device='cuda:0')
tensor([2.0064], device='cuda:0')
tensor([2.0076], device='cuda:0')
tensor([2.0064], device='cuda:0')
tensor([2.0058], device='cuda:0')
tensor([2.0067], device='cuda:0')
tensor([2.0062], device='cuda:0')
tensor([2.0048], device='cuda:0')
tensor([2.0030], device='cuda:0')
tensor([2.0066], device='cuda:0')
tensor([2.0049], device='cuda:0')
tensor([2.0062], device='cuda:0')
tensor([2.0048], device='cuda:0')
tensor([2.0042], device='cuda:0')
tensor([2.0035], device='cuda:0')
tensor([2.0029], device='cuda:0')
tensor([2.0029], device='cuda:0')
tensor([2.0026], device='cuda:0')
tensor([2.0012], device='cuda:0')
tensor([2.0017], device='cuda:0')
tensor([2.0017], device='cuda:0')
tensor([2.0017], device='cuda:0')
tensor([2.0008], device='cuda:0')
tensor([2.0007], device='cuda:0')
tensor([2.0016], device='cuda:0')
tensor([2.0016], device='cuda:0')
tensor([2.0007], device='cuda:0')
tensor([2.0007], device='cuda:0')
tensor([1.9973], device='cuda:0')
tensor([1.9989], device='cuda:0')
tensor([1.9994], device='cuda:0')
tensor([1.9982], device='cuda:0')
tensor([1.9993], device='cuda:0')
tensor([1.9994], device='cuda:0')
tensor([1.9992], device='cuda:0')
tensor([2.0001], device='cuda:0')
tensor([2.0006], device='cuda:0')
tensor([1.9992], device='cuda:0')
tensor([1.9990], device='cuda:0')
tensor([1.9990], device='cuda:0')
tensor([1.9950], device='cuda:0')
tensor([1.9966], device='cuda:0')
tensor([1.9942], device='cuda:0')
tensor([1.9913], device='cuda:0')
tensor([1.9955], device='cuda:0')
tensor([1.9946], device='cuda:0')
tensor([1.9946], device='cuda:0')
tensor([1.9957], device='cuda:0')
tensor([1.9946], device='cuda:0')
tensor([1.9932], device='cuda:0')
tensor([1.9915], device='cuda:0')
tensor([1.9914], device='cuda:0')
tensor([1.9896], device='cuda:0')
tensor([1.9919], device='cuda:0')
tensor([1.9930], device='cuda:0')
tensor([1.9943], device='cuda:0')
tensor([1.9939], device='cuda:0')
tensor([1.9937], device='cuda:0')
tensor([1.9939], device='cuda:0')
tensor([1.9930], device='cuda:0')
tensor([1.9932], device='cuda:0')
tensor([1.9935], device='cuda:0')
tensor([1.9942], device='cuda:0')
tensor([1.9962], device='cuda:0')
tensor([1.9925], device='cuda:0')
tensor([1.9924], device='cuda:0')
tensor([1.9929], device='cuda:0')
tensor([1.9888], device='cuda:0')
tensor([1.9902], device='cuda:0')
tensor([1.9876], device='cuda:0')
tensor([1.9901], device='cuda:0')
tensor([1.9916], device='cuda:0')
tensor([1.9928], device='cuda:0')
tensor([1.9911], device='cuda:0')
tensor([1.9918], device='cuda:0')
tensor([1.9901], device='cuda:0')
tensor([1.9911], device='cuda:0')
tensor([1.9924], device='cuda:0')
tensor([1.9907], device='cuda:0')
tensor([1.9895], device='cuda:0')
tensor([1.9894], device='cuda:0')
tensor([1.9894], device='cuda:0')
tensor([1.9894], device='cuda:0')
tensor([1.9910], device='cuda:0')
tensor([1.9910], device='cuda:0')
tensor([1.9908], device='cuda:0')
tensor([1.9910], device='cuda:0')
tensor([1.9908], device='cuda:0')
tensor([1.9908], device='cuda:0')
tensor([1.9908], device='cuda:0')
tensor([1.9908], device='cuda:0')
tensor([1.9912], device='cuda:0')
tensor([1.9908], device='cuda:0')
tensor([1.9907], device='cuda:0')
tensor([1.9915], device='cuda:0')
tensor([1.9914], device='cuda:0')
tensor([1.9908], device='cuda:0')
tensor([1.9928], device='cuda:0')
tensor([1.9917], device='cuda:0')
tensor([1.9921], device='cuda:0')
tensor([1.9920], device='cuda:0')
tensor([1.9908], device='cuda:0')
tensor([1.9918], device='cuda:0')
tensor([1.9909], device='cuda:0')
tensor([1.9898], device='cuda:0')
tensor([1.9898], device='cuda:0')
tensor([1.9901], device='cuda:0')
tensor([1.9901], device='cuda:0')
tensor([1.9893], device='cuda:0')
tensor([1.9901], device='cuda:0')
tensor([1.9901], device='cuda:0')
tensor([1.9896], device='cuda:0')
tensor([1.9898], device='cuda:0')
tensor([1.9898], device='cuda:0')
tensor([1.9897], device='cuda:0')
tensor([1.9882], device='cuda:0')
tensor([1.9876], device='cuda:0')
tensor([1.9872], device='cuda:0')
tensor([1.9866], device='cuda:0')
tensor([1.9870], device='cuda:0')
tensor([1.9872], device='cuda:0')
tensor([1.9871], device='cuda:0')
tensor([1.9863], device='cuda:0')
tensor([1.9866], device='cuda:0')
tensor([1.9884], device='cuda:0')
tensor([1.9886], device='cuda:0')
tensor([1.9883], device='cuda:0')
tensor([1.9862], device='cuda:0')
tensor([1.9875], device='cuda:0')
tensor([1.9870], device='cuda:0')
tensor([1.9881], device='cuda:0')
tensor([1.9886], device='cuda:0')
tensor([1.9879], device='cuda:0')
tensor([1.9885], device='cuda:0')
tensor([1.9875], device='cuda:0')
tensor([1.9889], device='cuda:0')
tensor([1.9853], device='cuda:0')
tensor([1.9854], device='cuda:0')
tensor([1.9851], device='cuda:0')
tensor([1.9854], device='cuda:0')
tensor([1.9851], device='cuda:0')
tensor([1.9851], device='cuda:0')
tensor([1.9829], device='cuda:0')
tensor([1.9845], device='cuda:0')
tensor([1.9841], device='cuda:0')
tensor([1.9833], device='cuda:0')
tensor([1.9822], device='cuda:0')
tensor([1.9808], device='cuda:0')
tensor([1.9812], device='cuda:0')
tensor([1.9812], device='cuda:0')
tensor([1.9809], device='cuda:0')
tensor([1.9805], device='cuda:0')
tensor([1.9805], device='cuda:0')
tensor([1.9816], device='cuda:0')
tensor([1.9816], device='cuda:0')
tensor([1.9805], device='cuda:0')
tensor([1.9816], device='cuda:0')
tensor([1.9805], device='cuda:0')
tensor([1.9817], device='cuda:0')
tensor([1.9817], device='cuda:0')
tensor([1.9805], device='cuda:0')
tensor([1.9817], device='cuda:0')
tensor([1.9793], device='cuda:0')
tensor([1.9793], device='cuda:0')
tensor([1.9793], device='cuda:0')
tensor([1.9805], device='cuda:0')
tensor([1.9811], device='cuda:0')
tensor([1.9805], device='cuda:0')
tensor([1.9811], device='cuda:0')
tensor([1.9805], device='cuda:0')
tensor([1.9805], device='cuda:0')
tensor([1.9795], device='cuda:0')
tensor([1.9789], device='cuda:0')
tensor([1.9807], device='cuda:0')
tensor([1.9784], device='cuda:0')
tensor([1.9780], device='cuda:0')
tensor([1.9787], device='cuda:0')
tensor([1.9790], device='cuda:0')
tensor([1.9794], device='cuda:0')
tensor([1.9796], device='cuda:0')
tensor([1.9796], device='cuda:0')
tensor([1.9820], device='cuda:0')
tensor([1.9822], device='cuda:0')
tensor([1.9813], device='cuda:0')
tensor([1.9812], device='cuda:0')
tensor([1.9787], device='cuda:0')
tensor([1.9793], device='cuda:0')
tensor([1.9790], device='cuda:0')
tensor([1.9806], device='cuda:0')
tensor([1.9785], device='cuda:0')
tensor([1.9761], device='cuda:0')
tensor([1.9786], device='cuda:0')
tensor([1.9752], device='cuda:0')
tensor([1.9784], device='cuda:0')
tensor([1.9776], device='cuda:0')
tensor([1.9775], device='cuda:0')
tensor([1.9759], device='cuda:0')
tensor([1.9763], device='cuda:0')
tensor([1.9761], device='cuda:0')
tensor([1.9759], device='cuda:0')
tensor([1.9767], device='cuda:0')
tensor([1.9781], device='cuda:0')
tensor([1.9777], device='cuda:0')
tensor([1.9751], device='cuda:0')
tensor([1.9762], device='cuda:0')
tensor([1.9786], device='cuda:0')
tensor([1.9781], device='cuda:0')
tensor([1.9791], device='cuda:0')
tensor([1.9755], device='cuda:0')
tensor([1.9744], device='cuda:0')
tensor([1.9763], device='cuda:0')
tensor([1.9784], device='cuda:0')
tensor([1.9760], device='cuda:0')
tensor([1.9764], device='cuda:0')
tensor([1.9767], device='cuda:0')
tensor([1.9758], device='cuda:0')
tensor([1.9755], device='cuda:0')
tensor([1.9757], device='cuda:0')
tensor([1.9752], device='cuda:0')
tensor([1.9749], device='cuda:0')
tensor([1.9759], device='cuda:0')
tensor([1.9751], device='cuda:0')
tensor([1.9764], device='cuda:0')
tensor([1.9760], device='cuda:0')
tensor([1.9743], device='cuda:0')
tensor([1.9743], device='cuda:0')
tensor([1.9752], device='cuda:0')
tensor([1.9752], device='cuda:0')
tensor([1.9747], device='cuda:0')
tensor([1.9732], device='cuda:0')
tensor([1.9762], device='cuda:0')
tensor([1.9742], device='cuda:0')
tensor([1.9729], device='cuda:0')
tensor([1.9719], device='cuda:0')
tensor([1.9731], device='cuda:0')
tensor([1.9719], device='cuda:0')
tensor([1.9729], device='cuda:0')
tensor([1.9719], device='cuda:0')
tensor([1.9743], device='cuda:0')
tensor([1.9737], device='cuda:0')
tensor([1.9760], device='cuda:0')
tensor([1.9759], device='cuda:0')
tensor([1.9741], device='cuda:0')
tensor([1.9722], device='cuda:0')
tensor([1.9729], device='cuda:0')
tensor([1.9719], device='cuda:0')
tensor([1.9718], device='cuda:0')
tensor([1.9722], device='cuda:0')
tensor([1.9718], device='cuda:0')
tensor([1.9722], device='cuda:0')
tensor([1.9718], device='cuda:0')
tensor([1.9730], device='cuda:0')
tensor([1.9718], device='cuda:0')
tensor([1.9741], device='cuda:0')
tensor([1.9733], device='cuda:0')
tensor([1.9720], device='cuda:0')
tensor([1.9723], device='cuda:0')
tensor([1.9720], device='cuda:0')
tensor([1.9715], device='cuda:0')
tensor([1.9718], device='cuda:0')
tensor([1.9723], device='cuda:0')
tensor([1.9696], device='cuda:0')
tensor([1.9696], device='cuda:0')
tensor([1.9703], device='cuda:0')
tensor([1.9707], device='cuda:0')
tensor([1.9703], device='cuda:0')
tensor([1.9700], device='cuda:0')
tensor([1.9699], device='cuda:0')
tensor([1.9704], device='cuda:0')
tensor([1.9709], device='cuda:0')
tensor([1.9704], device='cuda:0')
tensor([1.9699], device='cuda:0')
tensor([1.9708], device='cuda:0')
tensor([1.9700], device='cuda:0')
tensor([1.9708], device='cuda:0')
tensor([1.9708], device='cuda:0')
tensor([1.9707], device='cuda:0')
tensor([1.9700], device='cuda:0')
tensor([1.9702], device='cuda:0')
tensor([1.9696], device='cuda:0')
tensor([1.9694], device='cuda:0')
tensor([1.9695], device='cuda:0')
tensor([1.9707], device='cuda:0')
tensor([1.9731], device='cuda:0')
tensor([1.9704], device='cuda:0')
tensor([1.9684], device='cuda:0')
tensor([1.9686], device='cuda:0')
tensor([1.9682], device='cuda:0')
tensor([1.9717], device='cuda:0')
tensor([1.9718], device='cuda:0')
tensor([1.9722], device='cuda:0')
tensor([1.9725], device='cuda:0')
tensor([1.9712], device='cuda:0')
tensor([1.9712], device='cuda:0')
tensor([1.9735], device='cuda:0')
tensor([1.9738], device='cuda:0')
tensor([1.9749], device='cuda:0')
tensor([1.9744], device='cuda:0')
tensor([1.9738], device='cuda:0')
tensor([1.9747], device='cuda:0')
tensor([1.9759], device='cuda:0')
tensor([1.9724], device='cuda:0')
tensor([1.9757], device='cuda:0')
tensor([1.9743], device='cuda:0')
tensor([1.9754], device='cuda:0')
tensor([1.9763], device='cuda:0')
tensor([1.9757], device='cuda:0')
tensor([1.9757], device='cuda:0')
tensor([1.9704], device='cuda:0')
tensor([1.9730], device='cuda:0')
tensor([1.9734], device='cuda:0')
tensor([1.9720], device='cuda:0')
tensor([1.9756], device='cuda:0')
tensor([1.9721], device='cuda:0')
tensor([1.9734], device='cuda:0')
tensor([1.9704], device='cuda:0')
tensor([1.9732], device='cuda:0')
tensor([1.9732], device='cuda:0')
tensor([1.9730], device='cuda:0')
tensor([1.9739], device='cuda:0')
tensor([1.9747], device='cuda:0')
tensor([1.9755], device='cuda:0')
tensor([1.9762], device='cuda:0')
tensor([1.9759], device='cuda:0')
tensor([1.9799], device='cuda:0')
tensor([1.9725], device='cuda:0')
tensor([1.9707], device='cuda:0')
tensor([1.9693], device='cuda:0')
tensor([1.9675], device='cuda:0')
tensor([1.9682], device='cuda:0')
tensor([1.9671], device='cuda:0')
tensor([1.9672], device='cuda:0')
tensor([1.9654], device='cuda:0')
tensor([1.9644], device='cuda:0')
tensor([1.9640], device='cuda:0')
tensor([1.9619], device='cuda:0')
tensor([1.9627], device='cuda:0')
tensor([1.9637], device='cuda:0')
tensor([1.9603], device='cuda:0')
tensor([1.9610], device='cuda:0')
tensor([1.9599], device='cuda:0')
tensor([1.9617], device='cuda:0')
tensor([1.9618], device='cuda:0')
tensor([1.9612], device='cuda:0')
tensor([1.9607], device='cuda:0')
tensor([1.9617], device='cuda:0')
tensor([1.9609], device='cuda:0')
tensor([1.9596], device='cuda:0')
tensor([1.9583], device='cuda:0')
tensor([1.9583], device='cuda:0')
tensor([1.9592], device='cuda:0')
tensor([1.9614], device='cuda:0')
tensor([1.9614], device='cuda:0')
tensor([1.9647], device='cuda:0')
tensor([1.9597], device='cuda:0')
tensor([1.9578], device='cuda:0')
tensor([1.9621], device='cuda:0')
tensor([1.9621], device='cuda:0')
tensor([1.9592], device='cuda:0')
tensor([1.9594], device='cuda:0')
tensor([1.9585], device='cuda:0')
tensor([1.9581], device='cuda:0')
