tensor([82.2077], device='cuda:1')
tensor([8.2564], device='cuda:1')
tensor([8.3839], device='cuda:1')
tensor([8.5414], device='cuda:1')
tensor([8.6013], device='cuda:1')
tensor([8.5345], device='cuda:1')
tensor([8.3474], device='cuda:1')
tensor([8.3022], device='cuda:1')
tensor([8.2796], device='cuda:1')
tensor([8.2195], device='cuda:1')
tensor([8.2412], device='cuda:1')
tensor([8.2724], device='cuda:1')
tensor([8.1684], device='cuda:1')
tensor([8.1479], device='cuda:1')
tensor([8.0734], device='cuda:1')
tensor([8.0283], device='cuda:1')
tensor([8.1074], device='cuda:1')
tensor([7.9209], device='cuda:1')
tensor([7.9025], device='cuda:1')
tensor([7.8620], device='cuda:1')
tensor([7.8169], device='cuda:1')
tensor([7.8549], device='cuda:1')
tensor([7.8403], device='cuda:1')
tensor([7.8686], device='cuda:1')
tensor([7.8991], device='cuda:1')
tensor([7.7987], device='cuda:1')
tensor([7.8305], device='cuda:1')
tensor([7.8516], device='cuda:1')
tensor([7.8800], device='cuda:1')
tensor([7.8258], device='cuda:1')
tensor([7.8711], device='cuda:1')
tensor([7.7377], device='cuda:1')
tensor([7.8208], device='cuda:1')
tensor([7.7976], device='cuda:1')
tensor([7.8050], device='cuda:1')
tensor([7.7632], device='cuda:1')
tensor([7.8005], device='cuda:1')
tensor([7.7539], device='cuda:1')
tensor([7.7566], device='cuda:1')
tensor([7.7437], device='cuda:1')
tensor([7.7293], device='cuda:1')
tensor([7.7447], device='cuda:1')
tensor([7.7419], device='cuda:1')
tensor([7.7136], device='cuda:1')
tensor([7.7419], device='cuda:1')
tensor([7.7161], device='cuda:1')
tensor([7.6894], device='cuda:1')
tensor([7.6908], device='cuda:1')
tensor([7.6925], device='cuda:1')
tensor([7.6571], device='cuda:1')
tensor([7.6872], device='cuda:1')
tensor([7.7220], device='cuda:1')
tensor([7.6831], device='cuda:1')
tensor([7.6820], device='cuda:1')
tensor([7.7055], device='cuda:1')
tensor([7.6631], device='cuda:1')
tensor([7.6429], device='cuda:1')
tensor([7.6815], device='cuda:1')
tensor([7.7308], device='cuda:1')
tensor([7.7313], device='cuda:1')
tensor([7.6853], device='cuda:1')
tensor([7.6969], device='cuda:1')
tensor([7.6685], device='cuda:1')
tensor([7.6665], device='cuda:1')
tensor([7.6455], device='cuda:1')
tensor([7.6185], device='cuda:1')
tensor([7.6579], device='cuda:1')
tensor([7.6336], device='cuda:1')
tensor([7.6518], device='cuda:1')
tensor([7.6536], device='cuda:1')
tensor([7.6752], device='cuda:1')
tensor([7.6404], device='cuda:1')
tensor([7.6213], device='cuda:1')
tensor([7.6517], device='cuda:1')
tensor([7.6310], device='cuda:1')
tensor([7.6291], device='cuda:1')
tensor([7.6392], device='cuda:1')
tensor([7.6059], device='cuda:1')
tensor([7.6305], device='cuda:1')
tensor([7.6216], device='cuda:1')
tensor([7.6239], device='cuda:1')
tensor([7.6635], device='cuda:1')
tensor([7.6203], device='cuda:1')
tensor([7.6323], device='cuda:1')
tensor([7.6134], device='cuda:1')
tensor([7.5897], device='cuda:1')
tensor([7.6285], device='cuda:1')
tensor([7.5926], device='cuda:1')
tensor([7.6279], device='cuda:1')
tensor([7.5890], device='cuda:1')
tensor([7.5988], device='cuda:1')
tensor([7.6015], device='cuda:1')
tensor([7.5970], device='cuda:1')
tensor([7.5868], device='cuda:1')
tensor([7.5953], device='cuda:1')
tensor([7.5613], device='cuda:1')
tensor([7.5539], device='cuda:1')
tensor([7.5481], device='cuda:1')
tensor([7.5311], device='cuda:1')
tensor([7.5742], device='cuda:1')
tensor([7.5605], device='cuda:1')
tensor([7.5831], device='cuda:1')
tensor([7.5713], device='cuda:1')
tensor([7.5302], device='cuda:1')
tensor([7.5580], device='cuda:1')
tensor([7.5521], device='cuda:1')
tensor([7.5495], device='cuda:1')
tensor([7.5293], device='cuda:1')
tensor([7.5251], device='cuda:1')
tensor([7.5599], device='cuda:1')
tensor([7.5264], device='cuda:1')
tensor([7.5463], device='cuda:1')
tensor([7.5475], device='cuda:1')
tensor([7.5332], device='cuda:1')
tensor([7.5370], device='cuda:1')
tensor([7.5512], device='cuda:1')
tensor([7.5326], device='cuda:1')
tensor([7.5386], device='cuda:1')
tensor([7.5338], device='cuda:1')
tensor([7.5080], device='cuda:1')
tensor([7.5158], device='cuda:1')
tensor([7.5309], device='cuda:1')
tensor([7.5260], device='cuda:1')
tensor([7.5291], device='cuda:1')
tensor([7.5183], device='cuda:1')
tensor([7.5217], device='cuda:1')
tensor([7.5167], device='cuda:1')
tensor([7.5054], device='cuda:1')
tensor([7.5018], device='cuda:1')
tensor([7.4849], device='cuda:1')
tensor([7.5140], device='cuda:1')
tensor([7.5237], device='cuda:1')
tensor([7.4829], device='cuda:1')
tensor([7.4939], device='cuda:1')
tensor([7.4942], device='cuda:1')
tensor([7.5053], device='cuda:1')
tensor([7.5054], device='cuda:1')
tensor([7.5099], device='cuda:1')
tensor([7.4923], device='cuda:1')
tensor([7.4756], device='cuda:1')
tensor([7.4958], device='cuda:1')
tensor([7.4977], device='cuda:1')
tensor([7.5057], device='cuda:1')
tensor([7.5009], device='cuda:1')
tensor([7.5040], device='cuda:1')
tensor([7.4739], device='cuda:1')
tensor([7.4667], device='cuda:1')
tensor([7.4697], device='cuda:1')
tensor([7.4506], device='cuda:1')
tensor([7.4508], device='cuda:1')
tensor([7.4462], device='cuda:1')
tensor([7.4815], device='cuda:1')
tensor([7.4794], device='cuda:1')
tensor([7.5041], device='cuda:1')
tensor([7.4905], device='cuda:1')
tensor([7.4961], device='cuda:1')
tensor([7.4985], device='cuda:1')
tensor([7.4968], device='cuda:1')
tensor([7.5273], device='cuda:1')
tensor([7.4971], device='cuda:1')
tensor([7.5195], device='cuda:1')
tensor([7.4732], device='cuda:1')
tensor([7.4996], device='cuda:1')
tensor([7.5004], device='cuda:1')
tensor([7.5035], device='cuda:1')
tensor([7.4897], device='cuda:1')
tensor([7.5099], device='cuda:1')
tensor([7.4807], device='cuda:1')
tensor([7.5035], device='cuda:1')
tensor([7.4798], device='cuda:1')
tensor([7.4936], device='cuda:1')
tensor([7.4744], device='cuda:1')
tensor([7.4877], device='cuda:1')
tensor([7.5029], device='cuda:1')
tensor([7.5096], device='cuda:1')
tensor([7.4990], device='cuda:1')
tensor([7.5094], device='cuda:1')
tensor([7.4695], device='cuda:1')
tensor([7.4759], device='cuda:1')
tensor([7.4915], device='cuda:1')
tensor([7.4884], device='cuda:1')
tensor([7.5133], device='cuda:1')
tensor([7.5008], device='cuda:1')
tensor([7.4922], device='cuda:1')
tensor([7.4861], device='cuda:1')
tensor([7.4944], device='cuda:1')
tensor([7.4907], device='cuda:1')
tensor([7.4782], device='cuda:1')
tensor([7.4915], device='cuda:1')
tensor([7.4706], device='cuda:1')
tensor([7.4854], device='cuda:1')
tensor([7.4811], device='cuda:1')
tensor([7.4991], device='cuda:1')
tensor([7.4682], device='cuda:1')
tensor([7.4672], device='cuda:1')
tensor([7.4659], device='cuda:1')
tensor([7.4745], device='cuda:1')
tensor([7.4690], device='cuda:1')
tensor([7.4667], device='cuda:1')
tensor([7.4826], device='cuda:1')
tensor([7.4632], device='cuda:1')
tensor([7.4945], device='cuda:1')
tensor([7.5009], device='cuda:1')
tensor([7.4781], device='cuda:1')
tensor([7.4691], device='cuda:1')
tensor([7.4820], device='cuda:1')
tensor([7.4886], device='cuda:1')
tensor([7.4533], device='cuda:1')
tensor([7.4453], device='cuda:1')
tensor([7.4523], device='cuda:1')
tensor([7.4605], device='cuda:1')
tensor([7.4635], device='cuda:1')
tensor([7.4713], device='cuda:1')
tensor([7.4585], device='cuda:1')
tensor([7.4604], device='cuda:1')
tensor([7.4607], device='cuda:1')
tensor([7.4672], device='cuda:1')
tensor([7.4546], device='cuda:1')
tensor([7.4559], device='cuda:1')
tensor([7.4612], device='cuda:1')
tensor([7.4422], device='cuda:1')
tensor([7.4546], device='cuda:1')
tensor([7.4487], device='cuda:1')
tensor([7.4630], device='cuda:1')
tensor([7.4489], device='cuda:1')
tensor([7.4566], device='cuda:1')
tensor([7.4671], device='cuda:1')
tensor([7.4490], device='cuda:1')
tensor([7.4753], device='cuda:1')
tensor([7.4655], device='cuda:1')
tensor([7.4539], device='cuda:1')
tensor([7.4747], device='cuda:1')
tensor([7.4620], device='cuda:1')
tensor([7.4924], device='cuda:1')
tensor([7.4606], device='cuda:1')
tensor([7.4941], device='cuda:1')
tensor([7.5022], device='cuda:1')
tensor([7.5132], device='cuda:1')
tensor([7.4872], device='cuda:1')
tensor([7.4624], device='cuda:1')
tensor([7.4900], device='cuda:1')
tensor([7.4677], device='cuda:1')
tensor([7.4699], device='cuda:1')
tensor([7.4722], device='cuda:1')
tensor([7.4492], device='cuda:1')
tensor([7.4759], device='cuda:1')
tensor([7.4741], device='cuda:1')
tensor([7.4489], device='cuda:1')
tensor([7.4612], device='cuda:1')
tensor([7.4610], device='cuda:1')
tensor([7.4692], device='cuda:1')
tensor([7.4473], device='cuda:1')
tensor([7.4613], device='cuda:1')
tensor([7.4919], device='cuda:1')
tensor([7.4602], device='cuda:1')
tensor([7.4543], device='cuda:1')
tensor([7.4447], device='cuda:1')
tensor([7.4662], device='cuda:1')
tensor([7.4336], device='cuda:1')
tensor([7.4562], device='cuda:1')
tensor([7.4407], device='cuda:1')
tensor([7.4417], device='cuda:1')
tensor([7.4510], device='cuda:1')
tensor([7.4480], device='cuda:1')
tensor([7.4467], device='cuda:1')
tensor([7.4435], device='cuda:1')
tensor([7.4246], device='cuda:1')
tensor([7.4528], device='cuda:1')
tensor([7.4331], device='cuda:1')
tensor([7.4335], device='cuda:1')
tensor([7.4369], device='cuda:1')
tensor([7.4319], device='cuda:1')
tensor([7.4328], device='cuda:1')
tensor([7.4307], device='cuda:1')
tensor([7.4396], device='cuda:1')
tensor([7.4316], device='cuda:1')
tensor([7.4329], device='cuda:1')
tensor([7.4591], device='cuda:1')
tensor([7.4317], device='cuda:1')
tensor([7.4300], device='cuda:1')
tensor([7.4239], device='cuda:1')
tensor([7.4370], device='cuda:1')
tensor([7.4485], device='cuda:1')
tensor([7.4459], device='cuda:1')
tensor([7.4472], device='cuda:1')
tensor([7.4459], device='cuda:1')
tensor([7.4305], device='cuda:1')
tensor([7.4453], device='cuda:1')
tensor([7.4319], device='cuda:1')
tensor([7.4324], device='cuda:1')
tensor([7.4237], device='cuda:1')
tensor([7.4375], device='cuda:1')
tensor([7.4173], device='cuda:1')
tensor([7.4229], device='cuda:1')
tensor([7.4316], device='cuda:1')
tensor([7.4343], device='cuda:1')
tensor([7.4597], device='cuda:1')
tensor([7.4210], device='cuda:1')
tensor([7.4287], device='cuda:1')
tensor([7.4570], device='cuda:1')
tensor([7.4338], device='cuda:1')
tensor([7.4318], device='cuda:1')
tensor([7.4113], device='cuda:1')
tensor([7.4299], device='cuda:1')
tensor([7.4416], device='cuda:1')
tensor([7.4037], device='cuda:1')
tensor([7.4029], device='cuda:1')
tensor([7.4453], device='cuda:1')
tensor([7.4280], device='cuda:1')
tensor([7.4322], device='cuda:1')
tensor([7.4247], device='cuda:1')
tensor([7.4298], device='cuda:1')
tensor([7.4051], device='cuda:1')
tensor([7.4146], device='cuda:1')
tensor([7.4139], device='cuda:1')
tensor([7.3906], device='cuda:1')
tensor([7.3864], device='cuda:1')
tensor([7.4180], device='cuda:1')
tensor([7.4113], device='cuda:1')
tensor([7.4136], device='cuda:1')
tensor([7.3998], device='cuda:1')
tensor([7.4438], device='cuda:1')
tensor([7.4182], device='cuda:1')
tensor([7.4079], device='cuda:1')
tensor([7.4216], device='cuda:1')
tensor([7.4462], device='cuda:1')
tensor([7.4218], device='cuda:1')
tensor([7.4444], device='cuda:1')
tensor([7.4122], device='cuda:1')
tensor([7.4173], device='cuda:1')
tensor([7.4079], device='cuda:1')
tensor([7.4125], device='cuda:1')
tensor([7.4216], device='cuda:1')
tensor([7.4149], device='cuda:1')
tensor([7.4154], device='cuda:1')
tensor([7.4184], device='cuda:1')
tensor([7.4337], device='cuda:1')
tensor([7.4381], device='cuda:1')
tensor([7.4102], device='cuda:1')
tensor([7.4087], device='cuda:1')
tensor([7.4210], device='cuda:1')
tensor([7.4208], device='cuda:1')
tensor([7.4122], device='cuda:1')
tensor([7.4011], device='cuda:1')
tensor([7.4165], device='cuda:1')
tensor([7.4045], device='cuda:1')
tensor([7.3970], device='cuda:1')
tensor([7.4308], device='cuda:1')
tensor([7.4334], device='cuda:1')
tensor([7.4127], device='cuda:1')
tensor([7.4288], device='cuda:1')
tensor([7.4266], device='cuda:1')
tensor([7.4249], device='cuda:1')
tensor([7.4337], device='cuda:1')
tensor([7.4236], device='cuda:1')
tensor([7.4251], device='cuda:1')
tensor([7.4294], device='cuda:1')
tensor([7.4312], device='cuda:1')
tensor([7.4327], device='cuda:1')
tensor([7.4259], device='cuda:1')
tensor([7.4375], device='cuda:1')
tensor([7.4275], device='cuda:1')
tensor([7.4147], device='cuda:1')
tensor([7.4271], device='cuda:1')
tensor([7.4070], device='cuda:1')
tensor([7.4229], device='cuda:1')
tensor([7.4472], device='cuda:1')
tensor([7.4319], device='cuda:1')
tensor([7.4279], device='cuda:1')
tensor([7.4427], device='cuda:1')
tensor([7.4421], device='cuda:1')
tensor([7.4454], device='cuda:1')
tensor([7.4347], device='cuda:1')
tensor([7.4488], device='cuda:1')
tensor([7.4249], device='cuda:1')
tensor([7.4169], device='cuda:1')
tensor([7.4168], device='cuda:1')
tensor([7.4185], device='cuda:1')
tensor([7.4399], device='cuda:1')
tensor([7.4543], device='cuda:1')
tensor([7.4131], device='cuda:1')
tensor([7.4034], device='cuda:1')
tensor([7.4018], device='cuda:1')
tensor([7.4285], device='cuda:1')
tensor([7.4180], device='cuda:1')
tensor([7.4007], device='cuda:1')
tensor([7.4058], device='cuda:1')
tensor([7.3888], device='cuda:1')
tensor([7.4156], device='cuda:1')
tensor([7.4008], device='cuda:1')
tensor([7.4167], device='cuda:1')
tensor([7.4039], device='cuda:1')
tensor([7.4165], device='cuda:1')
tensor([7.4311], device='cuda:1')
tensor([7.4101], device='cuda:1')
tensor([7.3961], device='cuda:1')
tensor([7.4173], device='cuda:1')
tensor([7.3933], device='cuda:1')
tensor([7.4076], device='cuda:1')
tensor([7.4014], device='cuda:1')
tensor([7.4164], device='cuda:1')
tensor([7.4064], device='cuda:1')
tensor([7.4221], device='cuda:1')
tensor([7.4271], device='cuda:1')
tensor([7.4296], device='cuda:1')
tensor([7.4076], device='cuda:1')
tensor([7.4197], device='cuda:1')
tensor([7.4236], device='cuda:1')
tensor([7.4242], device='cuda:1')
tensor([7.4359], device='cuda:1')
tensor([7.4389], device='cuda:1')
tensor([7.4293], device='cuda:1')
tensor([7.4195], device='cuda:1')
tensor([7.4004], device='cuda:1')
tensor([7.4209], device='cuda:1')
tensor([7.4346], device='cuda:1')
tensor([7.4216], device='cuda:1')
tensor([7.4178], device='cuda:1')
tensor([7.4236], device='cuda:1')
tensor([7.4298], device='cuda:1')
tensor([7.4114], device='cuda:1')
tensor([7.4094], device='cuda:1')
tensor([7.4222], device='cuda:1')
tensor([7.4224], device='cuda:1')
tensor([7.4295], device='cuda:1')
tensor([7.4181], device='cuda:1')
tensor([7.4455], device='cuda:1')
tensor([7.4040], device='cuda:1')
tensor([7.4255], device='cuda:1')
tensor([7.4214], device='cuda:1')
tensor([7.4148], device='cuda:1')
tensor([7.4249], device='cuda:1')
tensor([7.4185], device='cuda:1')
tensor([7.4292], device='cuda:1')
tensor([7.4417], device='cuda:1')
tensor([7.4308], device='cuda:1')
tensor([7.4109], device='cuda:1')
tensor([7.4392], device='cuda:1')
tensor([7.4476], device='cuda:1')
tensor([7.4290], device='cuda:1')
tensor([7.4293], device='cuda:1')
tensor([7.4274], device='cuda:1')
tensor([7.4174], device='cuda:1')
tensor([7.4150], device='cuda:1')
tensor([7.4090], device='cuda:1')
tensor([7.4303], device='cuda:1')
tensor([7.4274], device='cuda:1')
tensor([7.4253], device='cuda:1')
tensor([7.4043], device='cuda:1')
tensor([7.4355], device='cuda:1')
tensor([7.4500], device='cuda:1')
tensor([7.4244], device='cuda:1')
tensor([7.4588], device='cuda:1')
tensor([7.4302], device='cuda:1')
tensor([7.4162], device='cuda:1')
tensor([7.4028], device='cuda:1')
tensor([7.4130], device='cuda:1')
tensor([7.4192], device='cuda:1')
tensor([7.3792], device='cuda:1')
tensor([7.4043], device='cuda:1')
tensor([7.4090], device='cuda:1')
tensor([7.3924], device='cuda:1')
tensor([7.3984], device='cuda:1')
tensor([7.4084], device='cuda:1')
tensor([7.3935], device='cuda:1')
tensor([7.4117], device='cuda:1')
tensor([7.3931], device='cuda:1')
tensor([7.4047], device='cuda:1')
tensor([7.3960], device='cuda:1')
tensor([7.4199], device='cuda:1')
tensor([7.3962], device='cuda:1')
tensor([7.4131], device='cuda:1')
tensor([7.3845], device='cuda:1')
tensor([7.3978], device='cuda:1')
tensor([7.3972], device='cuda:1')
tensor([7.4031], device='cuda:1')
tensor([7.4101], device='cuda:1')
tensor([7.4084], device='cuda:1')
tensor([7.3838], device='cuda:1')
tensor([7.3843], device='cuda:1')
tensor([7.3721], device='cuda:1')
tensor([7.3918], device='cuda:1')
tensor([7.4098], device='cuda:1')
tensor([7.3772], device='cuda:1')
tensor([7.4121], device='cuda:1')
tensor([7.4122], device='cuda:1')
tensor([7.3936], device='cuda:1')
tensor([7.3598], device='cuda:1')
tensor([7.3907], device='cuda:1')
tensor([7.3591], device='cuda:1')
tensor([7.3541], device='cuda:1')
tensor([7.3916], device='cuda:1')
tensor([7.3664], device='cuda:1')
tensor([7.3688], device='cuda:1')
tensor([7.3725], device='cuda:1')
tensor([7.3830], device='cuda:1')
tensor([7.3594], device='cuda:1')
tensor([7.3574], device='cuda:1')
tensor([7.3718], device='cuda:1')
tensor([7.3635], device='cuda:1')
tensor([7.3510], device='cuda:1')
tensor([7.3638], device='cuda:1')
tensor([7.3576], device='cuda:1')
tensor([7.3680], device='cuda:1')
tensor([7.3703], device='cuda:1')
tensor([7.3604], device='cuda:1')
tensor([7.3772], device='cuda:1')
tensor([7.3956], device='cuda:1')
tensor([7.3795], device='cuda:1')
tensor([7.4078], device='cuda:1')
tensor([7.3830], device='cuda:1')
tensor([7.3901], device='cuda:1')
tensor([7.3857], device='cuda:1')
tensor([7.3818], device='cuda:1')
tensor([7.3609], device='cuda:1')
tensor([7.3929], device='cuda:1')
tensor([7.3934], device='cuda:1')
tensor([7.3802], device='cuda:1')
tensor([7.3847], device='cuda:1')
tensor([7.3566], device='cuda:1')
tensor([7.3738], device='cuda:1')
tensor([7.3991], device='cuda:1')
tensor([7.3596], device='cuda:1')
tensor([7.3685], device='cuda:1')
tensor([7.3710], device='cuda:1')
tensor([7.3724], device='cuda:1')
tensor([7.3801], device='cuda:1')
tensor([7.3671], device='cuda:1')
tensor([7.4046], device='cuda:1')
tensor([7.3733], device='cuda:1')
tensor([7.3775], device='cuda:1')
tensor([7.3864], device='cuda:1')
tensor([7.3792], device='cuda:1')
tensor([7.3932], device='cuda:1')
tensor([7.3942], device='cuda:1')
tensor([7.4017], device='cuda:1')
tensor([7.4187], device='cuda:1')
tensor([7.3816], device='cuda:1')
tensor([7.3804], device='cuda:1')
tensor([7.3784], device='cuda:1')
tensor([7.3874], device='cuda:1')
tensor([7.3793], device='cuda:1')
tensor([7.3660], device='cuda:1')
tensor([7.3788], device='cuda:1')
tensor([7.3825], device='cuda:1')
tensor([7.3691], device='cuda:1')
tensor([7.3737], device='cuda:1')
tensor([7.3875], device='cuda:1')
tensor([7.3827], device='cuda:1')
tensor([7.3943], device='cuda:1')
tensor([7.3797], device='cuda:1')
tensor([7.3890], device='cuda:1')
tensor([7.3882], device='cuda:1')
tensor([7.3955], device='cuda:1')
tensor([7.4082], device='cuda:1')
tensor([7.3815], device='cuda:1')
tensor([7.3681], device='cuda:1')
tensor([7.3598], device='cuda:1')
tensor([7.3565], device='cuda:1')
tensor([7.3883], device='cuda:1')
tensor([7.3980], device='cuda:1')
tensor([7.3785], device='cuda:1')
tensor([7.3716], device='cuda:1')
tensor([7.3908], device='cuda:1')
tensor([7.3882], device='cuda:1')
tensor([7.3980], device='cuda:1')
tensor([7.3948], device='cuda:1')
tensor([7.3933], device='cuda:1')
tensor([7.3877], device='cuda:1')
tensor([7.3814], device='cuda:1')
tensor([7.4039], device='cuda:1')
tensor([7.3968], device='cuda:1')
tensor([7.3976], device='cuda:1')
tensor([7.4075], device='cuda:1')
tensor([7.3893], device='cuda:1')
tensor([7.3800], device='cuda:1')
tensor([7.3840], device='cuda:1')
tensor([7.4020], device='cuda:1')
tensor([7.3833], device='cuda:1')
tensor([7.3964], device='cuda:1')
tensor([7.3914], device='cuda:1')
tensor([7.3986], device='cuda:1')
tensor([7.3995], device='cuda:1')
tensor([7.3901], device='cuda:1')
tensor([7.4177], device='cuda:1')
tensor([7.3926], device='cuda:1')
tensor([7.3959], device='cuda:1')
tensor([7.3903], device='cuda:1')
tensor([7.4019], device='cuda:1')
tensor([7.3911], device='cuda:1')
tensor([7.4010], device='cuda:1')
tensor([7.4209], device='cuda:1')
tensor([7.4202], device='cuda:1')
tensor([7.4325], device='cuda:1')
tensor([7.4256], device='cuda:1')
tensor([7.4223], device='cuda:1')
tensor([7.4335], device='cuda:1')
tensor([7.4075], device='cuda:1')
tensor([7.3937], device='cuda:1')
tensor([7.3935], device='cuda:1')
tensor([7.4157], device='cuda:1')
tensor([7.3689], device='cuda:1')
tensor([7.3860], device='cuda:1')
tensor([7.3875], device='cuda:1')
tensor([7.3887], device='cuda:1')
tensor([7.3993], device='cuda:1')
tensor([7.3930], device='cuda:1')
tensor([7.4083], device='cuda:1')
tensor([7.4232], device='cuda:1')
tensor([7.4131], device='cuda:1')
tensor([7.4234], device='cuda:1')
tensor([7.4316], device='cuda:1')
tensor([7.4081], device='cuda:1')
tensor([7.4137], device='cuda:1')
tensor([7.4119], device='cuda:1')
tensor([7.3993], device='cuda:1')
tensor([7.4332], device='cuda:1')
tensor([7.3883], device='cuda:1')
tensor([7.4070], device='cuda:1')
tensor([7.4049], device='cuda:1')
tensor([7.4138], device='cuda:1')
tensor([7.3886], device='cuda:1')
tensor([7.3897], device='cuda:1')
tensor([7.4076], device='cuda:1')
tensor([7.4042], device='cuda:1')
tensor([7.4023], device='cuda:1')
tensor([7.3901], device='cuda:1')
tensor([7.4015], device='cuda:1')
tensor([7.4121], device='cuda:1')
tensor([7.4026], device='cuda:1')
tensor([7.4155], device='cuda:1')
tensor([7.4205], device='cuda:1')
tensor([7.4059], device='cuda:1')
tensor([7.4233], device='cuda:1')
tensor([7.4128], device='cuda:1')
tensor([7.4259], device='cuda:1')
tensor([7.4383], device='cuda:1')
tensor([7.4282], device='cuda:1')
tensor([7.4116], device='cuda:1')
tensor([7.4313], device='cuda:1')
