tensor([10.7283], device='cuda:0')
tensor([5.8461], device='cuda:0')
tensor([5.8611], device='cuda:0')
tensor([5.4654], device='cuda:0')
tensor([5.5138], device='cuda:0')
tensor([4.7479], device='cuda:0')
tensor([3.1551], device='cuda:0')
tensor([1.9103], device='cuda:0')
tensor([1.9720], device='cuda:0')
tensor([1.9735], device='cuda:0')
tensor([1.9072], device='cuda:0')
tensor([1.9172], device='cuda:0')
tensor([1.5633], device='cuda:0')
tensor([1.2716], device='cuda:0')
tensor([1.2675], device='cuda:0')
tensor([1.2695], device='cuda:0')
tensor([1.2672], device='cuda:0')
tensor([1.6193], device='cuda:0')
tensor([1.6209], device='cuda:0')
tensor([1.2672], device='cuda:0')
tensor([1.2675], device='cuda:0')
tensor([1.6247], device='cuda:0')
tensor([1.9739], device='cuda:0')
tensor([1.9656], device='cuda:0')
tensor([1.9485], device='cuda:0')
tensor([1.9474], device='cuda:0')
tensor([1.6286], device='cuda:0')
tensor([1.6207], device='cuda:0')
tensor([1.6247], device='cuda:0')
tensor([1.2790], device='cuda:0')
tensor([1.6263], device='cuda:0')
tensor([1.9410], device='cuda:0')
tensor([1.6386], device='cuda:0')
tensor([1.6427], device='cuda:0')
tensor([1.6354], device='cuda:0')
tensor([1.6383], device='cuda:0')
tensor([1.6495], device='cuda:0')
tensor([1.5939], device='cuda:0')
tensor([1.6655], device='cuda:0')
tensor([1.5985], device='cuda:0')
tensor([1.2705], device='cuda:0')
tensor([1.6204], device='cuda:0')
tensor([1.5738], device='cuda:0')
tensor([1.2620], device='cuda:0')
tensor([1.2264], device='cuda:0')
tensor([1.2319], device='cuda:0')
tensor([1.2314], device='cuda:0')
tensor([1.2144], device='cuda:0')
tensor([1.2144], device='cuda:0')
tensor([1.2244], device='cuda:0')
tensor([1.2144], device='cuda:0')
tensor([1.2172], device='cuda:0')
tensor([1.2216], device='cuda:0')
tensor([1.2303], device='cuda:0')
tensor([1.2284], device='cuda:0')
tensor([1.2246], device='cuda:0')
tensor([1.2296], device='cuda:0')
tensor([1.2212], device='cuda:0')
tensor([1.2285], device='cuda:0')
tensor([1.2285], device='cuda:0')
tensor([1.2282], device='cuda:0')
tensor([1.2221], device='cuda:0')
tensor([1.2285], device='cuda:0')
tensor([1.2206], device='cuda:0')
tensor([1.2210], device='cuda:0')
tensor([1.2189], device='cuda:0')
tensor([1.2189], device='cuda:0')
tensor([1.2103], device='cuda:0')
tensor([1.2153], device='cuda:0')
tensor([1.2069], device='cuda:0')
tensor([1.2074], device='cuda:0')
tensor([1.2120], device='cuda:0')
tensor([1.2120], device='cuda:0')
tensor([1.2113], device='cuda:0')
tensor([1.2113], device='cuda:0')
tensor([1.2106], device='cuda:0')
tensor([1.2137], device='cuda:0')
tensor([1.2051], device='cuda:0')
tensor([1.2128], device='cuda:0')
tensor([1.2147], device='cuda:0')
tensor([1.2202], device='cuda:0')
tensor([1.2166], device='cuda:0')
tensor([1.2189], device='cuda:0')
tensor([1.2212], device='cuda:0')
tensor([1.2188], device='cuda:0')
tensor([1.2187], device='cuda:0')
tensor([1.2146], device='cuda:0')
tensor([1.2157], device='cuda:0')
tensor([1.1946], device='cuda:0')
tensor([1.2072], device='cuda:0')
tensor([1.1908], device='cuda:0')
tensor([1.1970], device='cuda:0')
tensor([1.1925], device='cuda:0')
tensor([1.1885], device='cuda:0')
tensor([1.1874], device='cuda:0')
tensor([1.1984], device='cuda:0')
tensor([1.1900], device='cuda:0')
tensor([1.1841], device='cuda:0')
tensor([1.1905], device='cuda:0')
tensor([1.1947], device='cuda:0')
tensor([1.1861], device='cuda:0')
tensor([1.1907], device='cuda:0')
tensor([1.1907], device='cuda:0')
tensor([1.1931], device='cuda:0')
tensor([1.1924], device='cuda:0')
tensor([1.1891], device='cuda:0')
tensor([1.1853], device='cuda:0')
tensor([1.1820], device='cuda:0')
tensor([1.1759], device='cuda:0')
tensor([1.1771], device='cuda:0')
tensor([1.1761], device='cuda:0')
tensor([1.1771], device='cuda:0')
tensor([1.1769], device='cuda:0')
tensor([1.1759], device='cuda:0')
tensor([1.1775], device='cuda:0')
tensor([1.1767], device='cuda:0')
tensor([1.1743], device='cuda:0')
tensor([1.1744], device='cuda:0')
tensor([1.1752], device='cuda:0')
tensor([1.1783], device='cuda:0')
tensor([1.1724], device='cuda:0')
tensor([1.1749], device='cuda:0')
tensor([1.1779], device='cuda:0')
tensor([1.1779], device='cuda:0')
tensor([1.1747], device='cuda:0')
tensor([1.1767], device='cuda:0')
tensor([1.1747], device='cuda:0')
tensor([1.1745], device='cuda:0')
tensor([1.1740], device='cuda:0')
tensor([1.1724], device='cuda:0')
tensor([1.1726], device='cuda:0')
tensor([1.1734], device='cuda:0')
tensor([1.1732], device='cuda:0')
tensor([1.1730], device='cuda:0')
tensor([1.1726], device='cuda:0')
tensor([1.1730], device='cuda:0')
tensor([1.1732], device='cuda:0')
tensor([1.1694], device='cuda:0')
tensor([1.1729], device='cuda:0')
tensor([1.1704], device='cuda:0')
tensor([1.1704], device='cuda:0')
tensor([1.1708], device='cuda:0')
tensor([1.1713], device='cuda:0')
tensor([1.1698], device='cuda:0')
tensor([1.1698], device='cuda:0')
tensor([1.1698], device='cuda:0')
tensor([1.1695], device='cuda:0')
tensor([1.1699], device='cuda:0')
tensor([1.1699], device='cuda:0')
tensor([1.1699], device='cuda:0')
tensor([1.1699], device='cuda:0')
tensor([1.1699], device='cuda:0')
tensor([1.1700], device='cuda:0')
tensor([1.1699], device='cuda:0')
tensor([1.1698], device='cuda:0')
tensor([1.1698], device='cuda:0')
tensor([1.1727], device='cuda:0')
tensor([1.1727], device='cuda:0')
tensor([1.1718], device='cuda:0')
tensor([1.1721], device='cuda:0')
tensor([1.1720], device='cuda:0')
tensor([1.1726], device='cuda:0')
tensor([1.1700], device='cuda:0')
tensor([1.1704], device='cuda:0')
tensor([1.1704], device='cuda:0')
tensor([1.1705], device='cuda:0')
tensor([1.1697], device='cuda:0')
tensor([1.1705], device='cuda:0')
tensor([1.1698], device='cuda:0')
tensor([1.1701], device='cuda:0')
tensor([1.1698], device='cuda:0')
tensor([1.1709], device='cuda:0')
tensor([1.1708], device='cuda:0')
tensor([1.1699], device='cuda:0')
tensor([1.1688], device='cuda:0')
tensor([1.1691], device='cuda:0')
tensor([1.1708], device='cuda:0')
tensor([1.1685], device='cuda:0')
tensor([1.1661], device='cuda:0')
tensor([1.1659], device='cuda:0')
tensor([1.1669], device='cuda:0')
tensor([1.1660], device='cuda:0')
tensor([1.1701], device='cuda:0')
tensor([1.1682], device='cuda:0')
tensor([1.1682], device='cuda:0')
tensor([1.1648], device='cuda:0')
tensor([1.1680], device='cuda:0')
tensor([1.1682], device='cuda:0')
tensor([1.1655], device='cuda:0')
tensor([1.1652], device='cuda:0')
tensor([1.1649], device='cuda:0')
tensor([1.1663], device='cuda:0')
tensor([1.1648], device='cuda:0')
tensor([1.1648], device='cuda:0')
tensor([1.1636], device='cuda:0')
tensor([1.1648], device='cuda:0')
tensor([1.1659], device='cuda:0')
tensor([1.1681], device='cuda:0')
tensor([1.1659], device='cuda:0')
tensor([1.1681], device='cuda:0')
tensor([1.1680], device='cuda:0')
tensor([1.1678], device='cuda:0')
tensor([1.1656], device='cuda:0')
tensor([1.1662], device='cuda:0')
tensor([1.1686], device='cuda:0')
tensor([1.1662], device='cuda:0')
tensor([1.1664], device='cuda:0')
tensor([1.1662], device='cuda:0')
tensor([1.1678], device='cuda:0')
tensor([1.1686], device='cuda:0')
tensor([1.1677], device='cuda:0')
tensor([1.1686], device='cuda:0')
tensor([1.1686], device='cuda:0')
tensor([1.1697], device='cuda:0')
tensor([1.1687], device='cuda:0')
tensor([1.1688], device='cuda:0')
tensor([1.1687], device='cuda:0')
tensor([1.1697], device='cuda:0')
tensor([1.1664], device='cuda:0')
tensor([1.1697], device='cuda:0')
tensor([1.1699], device='cuda:0')
tensor([1.1689], device='cuda:0')
tensor([1.1661], device='cuda:0')
tensor([1.1681], device='cuda:0')
tensor([1.1648], device='cuda:0')
tensor([1.1698], device='cuda:0')
tensor([1.1689], device='cuda:0')
tensor([1.1648], device='cuda:0')
tensor([1.1686], device='cuda:0')
tensor([1.1658], device='cuda:0')
tensor([1.1648], device='cuda:0')
tensor([1.1686], device='cuda:0')
tensor([1.1605], device='cuda:0')
tensor([1.1688], device='cuda:0')
tensor([1.1679], device='cuda:0')
tensor([1.1697], device='cuda:0')
tensor([1.1671], device='cuda:0')
tensor([1.1671], device='cuda:0')
tensor([1.1699], device='cuda:0')
tensor([1.1699], device='cuda:0')
tensor([1.1697], device='cuda:0')
tensor([1.1699], device='cuda:0')
tensor([1.1699], device='cuda:0')
tensor([1.1697], device='cuda:0')
tensor([1.1699], device='cuda:0')
tensor([1.1697], device='cuda:0')
tensor([1.1698], device='cuda:0')
tensor([1.1692], device='cuda:0')
tensor([1.1692], device='cuda:0')
tensor([1.1693], device='cuda:0')
tensor([1.1696], device='cuda:0')
tensor([1.1693], device='cuda:0')
tensor([1.1692], device='cuda:0')
tensor([1.1693], device='cuda:0')
tensor([1.1692], device='cuda:0')
tensor([1.1691], device='cuda:0')
tensor([1.1679], device='cuda:0')
tensor([1.1680], device='cuda:0')
tensor([1.1691], device='cuda:0')
tensor([1.1678], device='cuda:0')
tensor([1.1645], device='cuda:0')
tensor([1.1661], device='cuda:0')
tensor([1.1645], device='cuda:0')
tensor([1.1678], device='cuda:0')
tensor([1.1678], device='cuda:0')
tensor([1.1628], device='cuda:0')
tensor([1.1643], device='cuda:0')
tensor([1.1652], device='cuda:0')
tensor([1.1652], device='cuda:0')
tensor([1.1591], device='cuda:0')
tensor([1.1628], device='cuda:0')
tensor([1.1652], device='cuda:0')
tensor([1.1649], device='cuda:0')
tensor([1.1601], device='cuda:0')
tensor([1.1644], device='cuda:0')
tensor([1.1605], device='cuda:0')
tensor([1.1611], device='cuda:0')
tensor([1.1650], device='cuda:0')
tensor([1.1579], device='cuda:0')
tensor([1.1570], device='cuda:0')
tensor([1.1596], device='cuda:0')
tensor([1.1622], device='cuda:0')
tensor([1.1607], device='cuda:0')
tensor([1.1608], device='cuda:0')
tensor([1.1616], device='cuda:0')
tensor([1.1601], device='cuda:0')
tensor([1.1592], device='cuda:0')
tensor([1.1592], device='cuda:0')
tensor([1.1546], device='cuda:0')
tensor([1.1576], device='cuda:0')
tensor([1.1532], device='cuda:0')
tensor([1.1531], device='cuda:0')
tensor([1.1550], device='cuda:0')
tensor([1.1528], device='cuda:0')
tensor([1.1528], device='cuda:0')
tensor([1.1532], device='cuda:0')
tensor([1.1469], device='cuda:0')
tensor([1.1488], device='cuda:0')
tensor([1.1528], device='cuda:0')
tensor([1.1471], device='cuda:0')
tensor([1.1488], device='cuda:0')
tensor([1.1488], device='cuda:0')
tensor([1.1529], device='cuda:0')
tensor([1.1529], device='cuda:0')
tensor([1.1528], device='cuda:0')
tensor([1.1475], device='cuda:0')
tensor([1.1447], device='cuda:0')
tensor([1.1467], device='cuda:0')
tensor([1.1495], device='cuda:0')
tensor([1.1486], device='cuda:0')
tensor([1.1467], device='cuda:0')
tensor([1.1453], device='cuda:0')
tensor([1.1486], device='cuda:0')
tensor([1.1407], device='cuda:0')
tensor([1.1450], device='cuda:0')
tensor([1.1467], device='cuda:0')
tensor([1.1438], device='cuda:0')
tensor([1.1450], device='cuda:0')
tensor([1.1450], device='cuda:0')
tensor([1.1450], device='cuda:0')
tensor([1.1438], device='cuda:0')
tensor([1.1391], device='cuda:0')
tensor([1.1359], device='cuda:0')
tensor([1.1300], device='cuda:0')
tensor([1.1333], device='cuda:0')
tensor([1.1325], device='cuda:0')
tensor([1.1310], device='cuda:0')
tensor([1.1350], device='cuda:0')
tensor([1.1343], device='cuda:0')
tensor([1.1371], device='cuda:0')
tensor([1.1278], device='cuda:0')
tensor([1.1333], device='cuda:0')
tensor([1.1350], device='cuda:0')
tensor([1.1288], device='cuda:0')
tensor([1.1345], device='cuda:0')
tensor([1.1294], device='cuda:0')
tensor([1.1333], device='cuda:0')
tensor([1.1294], device='cuda:0')
tensor([1.1282], device='cuda:0')
tensor([1.1287], device='cuda:0')
tensor([1.1304], device='cuda:0')
tensor([1.1304], device='cuda:0')
tensor([1.1287], device='cuda:0')
tensor([1.1304], device='cuda:0')
tensor([1.1291], device='cuda:0')
tensor([1.1287], device='cuda:0')
tensor([1.1291], device='cuda:0')
tensor([1.1295], device='cuda:0')
tensor([1.1299], device='cuda:0')
tensor([1.1299], device='cuda:0')
tensor([1.1287], device='cuda:0')
tensor([1.1323], device='cuda:0')
tensor([1.1318], device='cuda:0')
tensor([1.1318], device='cuda:0')
tensor([1.1318], device='cuda:0')
tensor([1.1318], device='cuda:0')
tensor([1.1318], device='cuda:0')
tensor([1.1301], device='cuda:0')
tensor([1.1264], device='cuda:0')
tensor([1.1291], device='cuda:0')
tensor([1.1281], device='cuda:0')
tensor([1.1342], device='cuda:0')
tensor([1.1354], device='cuda:0')
tensor([1.1342], device='cuda:0')
tensor([1.1327], device='cuda:0')
tensor([1.1327], device='cuda:0')
tensor([1.1302], device='cuda:0')
tensor([1.1318], device='cuda:0')
tensor([1.1327], device='cuda:0')
tensor([1.1343], device='cuda:0')
tensor([1.1374], device='cuda:0')
tensor([1.1343], device='cuda:0')
tensor([1.1343], device='cuda:0')
tensor([1.1343], device='cuda:0')
tensor([1.1338], device='cuda:0')
tensor([1.1378], device='cuda:0')
tensor([1.1369], device='cuda:0')
tensor([1.1338], device='cuda:0')
tensor([1.1347], device='cuda:0')
tensor([1.1347], device='cuda:0')
tensor([1.1347], device='cuda:0')
tensor([1.1338], device='cuda:0')
tensor([1.1347], device='cuda:0')
tensor([1.1338], device='cuda:0')
tensor([1.1338], device='cuda:0')
tensor([1.1338], device='cuda:0')
tensor([1.1347], device='cuda:0')
tensor([1.1347], device='cuda:0')
tensor([1.1347], device='cuda:0')
tensor([1.1347], device='cuda:0')
tensor([1.1347], device='cuda:0')
tensor([1.1335], device='cuda:0')
tensor([1.1347], device='cuda:0')
tensor([1.1347], device='cuda:0')
tensor([1.1341], device='cuda:0')
tensor([1.1321], device='cuda:0')
tensor([1.1308], device='cuda:0')
tensor([1.1347], device='cuda:0')
tensor([1.1347], device='cuda:0')
tensor([1.1440], device='cuda:0')
tensor([1.1440], device='cuda:0')
tensor([1.1479], device='cuda:0')
tensor([1.1440], device='cuda:0')
tensor([1.1423], device='cuda:0')
tensor([1.1347], device='cuda:0')
tensor([1.1383], device='cuda:0')
tensor([1.1383], device='cuda:0')
tensor([1.1349], device='cuda:0')
tensor([1.1340], device='cuda:0')
tensor([1.1354], device='cuda:0')
tensor([1.1309], device='cuda:0')
tensor([1.1314], device='cuda:0')
tensor([1.1364], device='cuda:0')
tensor([1.1258], device='cuda:0')
tensor([1.1359], device='cuda:0')
tensor([1.1299], device='cuda:0')
tensor([1.1343], device='cuda:0')
tensor([1.1359], device='cuda:0')
tensor([1.1322], device='cuda:0')
tensor([1.1316], device='cuda:0')
tensor([1.1320], device='cuda:0')
tensor([1.1297], device='cuda:0')
tensor([1.1309], device='cuda:0')
tensor([1.1314], device='cuda:0')
tensor([1.1261], device='cuda:0')
tensor([1.1258], device='cuda:0')
tensor([1.1257], device='cuda:0')
tensor([1.1250], device='cuda:0')
tensor([1.1324], device='cuda:0')
tensor([1.1260], device='cuda:0')
tensor([1.1294], device='cuda:0')
tensor([1.1298], device='cuda:0')
tensor([1.1262], device='cuda:0')
tensor([1.1304], device='cuda:0')
tensor([1.1250], device='cuda:0')
tensor([1.1262], device='cuda:0')
tensor([1.1257], device='cuda:0')
tensor([1.1259], device='cuda:0')
tensor([1.1243], device='cuda:0')
tensor([1.1243], device='cuda:0')
tensor([1.1235], device='cuda:0')
tensor([1.1259], device='cuda:0')
tensor([1.1246], device='cuda:0')
tensor([1.1272], device='cuda:0')
tensor([1.1272], device='cuda:0')
tensor([1.1258], device='cuda:0')
tensor([1.1246], device='cuda:0')
tensor([1.1250], device='cuda:0')
tensor([1.1250], device='cuda:0')
tensor([1.1251], device='cuda:0')
tensor([1.1303], device='cuda:0')
tensor([1.1345], device='cuda:0')
tensor([1.1331], device='cuda:0')
tensor([1.1323], device='cuda:0')
tensor([1.1347], device='cuda:0')
tensor([1.1277], device='cuda:0')
tensor([1.1290], device='cuda:0')
tensor([1.1325], device='cuda:0')
tensor([1.1258], device='cuda:0')
tensor([1.1234], device='cuda:0')
tensor([1.1252], device='cuda:0')
tensor([1.1242], device='cuda:0')
tensor([1.1232], device='cuda:0')
tensor([1.1241], device='cuda:0')
tensor([1.1237], device='cuda:0')
tensor([1.1246], device='cuda:0')
tensor([1.1260], device='cuda:0')
tensor([1.1255], device='cuda:0')
tensor([1.1246], device='cuda:0')
tensor([1.1208], device='cuda:0')
tensor([1.1205], device='cuda:0')
tensor([1.1231], device='cuda:0')
tensor([1.1208], device='cuda:0')
tensor([1.1201], device='cuda:0')
tensor([1.1202], device='cuda:0')
tensor([1.1246], device='cuda:0')
tensor([1.1223], device='cuda:0')
tensor([1.1253], device='cuda:0')
tensor([1.1282], device='cuda:0')
tensor([1.1252], device='cuda:0')
tensor([1.1220], device='cuda:0')
tensor([1.1233], device='cuda:0')
tensor([1.1237], device='cuda:0')
tensor([1.1277], device='cuda:0')
tensor([1.1266], device='cuda:0')
tensor([1.1230], device='cuda:0')
tensor([1.1258], device='cuda:0')
tensor([1.1206], device='cuda:0')
tensor([1.1209], device='cuda:0')
tensor([1.1181], device='cuda:0')
tensor([1.1209], device='cuda:0')
tensor([1.1205], device='cuda:0')
tensor([1.1208], device='cuda:0')
tensor([1.1228], device='cuda:0')
tensor([1.1251], device='cuda:0')
tensor([1.1230], device='cuda:0')
tensor([1.1255], device='cuda:0')
tensor([1.1268], device='cuda:0')
tensor([1.1282], device='cuda:0')
tensor([1.1251], device='cuda:0')
tensor([1.1244], device='cuda:0')
tensor([1.1251], device='cuda:0')
tensor([1.1225], device='cuda:0')
tensor([1.1231], device='cuda:0')
tensor([1.1217], device='cuda:0')
tensor([1.1212], device='cuda:0')
tensor([1.1227], device='cuda:0')
tensor([1.1197], device='cuda:0')
tensor([1.1231], device='cuda:0')
tensor([1.1258], device='cuda:0')
tensor([1.1278], device='cuda:0')
tensor([1.1256], device='cuda:0')
tensor([1.1257], device='cuda:0')
tensor([1.1232], device='cuda:0')
tensor([1.1219], device='cuda:0')
tensor([1.1221], device='cuda:0')
tensor([1.1177], device='cuda:0')
tensor([1.1200], device='cuda:0')
tensor([1.1164], device='cuda:0')
tensor([1.1169], device='cuda:0')
tensor([1.1177], device='cuda:0')
tensor([1.1186], device='cuda:0')
tensor([1.1188], device='cuda:0')
tensor([1.1176], device='cuda:0')
tensor([1.1190], device='cuda:0')
tensor([1.1176], device='cuda:0')
tensor([1.1218], device='cuda:0')
tensor([1.1158], device='cuda:0')
tensor([1.1224], device='cuda:0')
tensor([1.1213], device='cuda:0')
tensor([1.1195], device='cuda:0')
tensor([1.1237], device='cuda:0')
tensor([1.1214], device='cuda:0')
tensor([1.1176], device='cuda:0')
tensor([1.1184], device='cuda:0')
tensor([1.1175], device='cuda:0')
tensor([1.1190], device='cuda:0')
tensor([1.1170], device='cuda:0')
tensor([1.1186], device='cuda:0')
tensor([1.1170], device='cuda:0')
tensor([1.1219], device='cuda:0')
tensor([1.1170], device='cuda:0')
tensor([1.1194], device='cuda:0')
tensor([1.1151], device='cuda:0')
tensor([1.1148], device='cuda:0')
tensor([1.1161], device='cuda:0')
tensor([1.1148], device='cuda:0')
tensor([1.1196], device='cuda:0')
tensor([1.1177], device='cuda:0')
tensor([1.1170], device='cuda:0')
tensor([1.1138], device='cuda:0')
tensor([1.1175], device='cuda:0')
tensor([1.1181], device='cuda:0')
tensor([1.1200], device='cuda:0')
tensor([1.1197], device='cuda:0')
tensor([1.1222], device='cuda:0')
tensor([1.1199], device='cuda:0')
tensor([1.1212], device='cuda:0')
tensor([1.1233], device='cuda:0')
tensor([1.1263], device='cuda:0')
tensor([1.1267], device='cuda:0')
tensor([1.1267], device='cuda:0')
tensor([1.1281], device='cuda:0')
tensor([1.1266], device='cuda:0')
tensor([1.1267], device='cuda:0')
tensor([1.1266], device='cuda:0')
tensor([1.1271], device='cuda:0')
tensor([1.1285], device='cuda:0')
tensor([1.1266], device='cuda:0')
tensor([1.1288], device='cuda:0')
tensor([1.1290], device='cuda:0')
tensor([1.1288], device='cuda:0')
tensor([1.1323], device='cuda:0')
tensor([1.1276], device='cuda:0')
tensor([1.1277], device='cuda:0')
tensor([1.1240], device='cuda:0')
tensor([1.1238], device='cuda:0')
tensor([1.1254], device='cuda:0')
tensor([1.1234], device='cuda:0')
tensor([1.1238], device='cuda:0')
tensor([1.1180], device='cuda:0')
tensor([1.1164], device='cuda:0')
tensor([1.1189], device='cuda:0')
tensor([1.1229], device='cuda:0')
tensor([1.1231], device='cuda:0')
tensor([1.1212], device='cuda:0')
tensor([1.1170], device='cuda:0')
tensor([1.1159], device='cuda:0')
tensor([1.1163], device='cuda:0')
tensor([1.1169], device='cuda:0')
tensor([1.1180], device='cuda:0')
tensor([1.1138], device='cuda:0')
tensor([1.1169], device='cuda:0')
