tensor([35.0287], device='cuda:0')
tensor([98.1174], device='cuda:0')
tensor([99.1912], device='cuda:0')
tensor([98.9214], device='cuda:0')
tensor([99.3898], device='cuda:0')
tensor([98.4610], device='cuda:0')
tensor([99.7415], device='cuda:0')
tensor([99.3148], device='cuda:0')
tensor([99.4637], device='cuda:0')
tensor([99.8245], device='cuda:0')
tensor([99.7093], device='cuda:0')
tensor([98.9664], device='cuda:0')
tensor([99.1560], device='cuda:0')
tensor([99.0520], device='cuda:0')
tensor([99.5777], device='cuda:0')
tensor([97.7431], device='cuda:0')
tensor([98.3502], device='cuda:0')
tensor([98.8474], device='cuda:0')
tensor([98.0567], device='cuda:0')
tensor([99.6147], device='cuda:0')
tensor([98.8719], device='cuda:0')
tensor([98.6296], device='cuda:0')
tensor([99.6732], device='cuda:0')
tensor([98.0988], device='cuda:0')
tensor([97.9740], device='cuda:0')
tensor([99.4340], device='cuda:0')
tensor([99.2892], device='cuda:0')
tensor([99.4204], device='cuda:0')
tensor([99.4287], device='cuda:0')
tensor([99.2744], device='cuda:0')
tensor([98.3646], device='cuda:0')
tensor([98.6455], device='cuda:0')
tensor([99.7168], device='cuda:0')
tensor([98.9496], device='cuda:0')
tensor([98.9366], device='cuda:0')
tensor([98.0438], device='cuda:0')
tensor([98.9132], device='cuda:0')
tensor([98.6096], device='cuda:0')
tensor([98.9689], device='cuda:0')
tensor([98.2408], device='cuda:0')
tensor([98.2814], device='cuda:0')
tensor([98.2957], device='cuda:0')
tensor([97.7642], device='cuda:0')
tensor([98.8066], device='cuda:0')
tensor([97.8825], device='cuda:0')
tensor([98.3511], device='cuda:0')
tensor([98.8102], device='cuda:0')
tensor([98.8741], device='cuda:0')
tensor([98.8327], device='cuda:0')
tensor([98.1647], device='cuda:0')
tensor([98.2058], device='cuda:0')
tensor([97.9051], device='cuda:0')
tensor([98.2513], device='cuda:0')
tensor([98.2177], device='cuda:0')
tensor([97.7179], device='cuda:0')
tensor([97.8242], device='cuda:0')
tensor([97.7353], device='cuda:0')
tensor([97.9736], device='cuda:0')
tensor([97.8693], device='cuda:0')
tensor([98.0508], device='cuda:0')
tensor([98.0572], device='cuda:0')
tensor([98.0752], device='cuda:0')
tensor([97.9771], device='cuda:0')
tensor([97.8199], device='cuda:0')
tensor([98.0585], device='cuda:0')
tensor([98.1353], device='cuda:0')
tensor([98.0339], device='cuda:0')
tensor([97.5120], device='cuda:0')
tensor([97.5534], device='cuda:0')
tensor([97.8082], device='cuda:0')
tensor([97.3359], device='cuda:0')
tensor([96.0970], device='cuda:0')
tensor([97.7727], device='cuda:0')
tensor([96.5692], device='cuda:0')
tensor([98.0447], device='cuda:0')
tensor([96.5464], device='cuda:0')
tensor([97.0269], device='cuda:0')
tensor([96.3987], device='cuda:0')
tensor([97.6128], device='cuda:0')
tensor([97.7594], device='cuda:0')
tensor([97.7642], device='cuda:0')
tensor([98.0469], device='cuda:0')
tensor([98.0812], device='cuda:0')
tensor([97.3783], device='cuda:0')
tensor([97.4108], device='cuda:0')
tensor([97.7750], device='cuda:0')
tensor([96.9958], device='cuda:0')
tensor([98.4756], device='cuda:0')
tensor([97.6395], device='cuda:0')
tensor([97.6870], device='cuda:0')
tensor([97.6467], device='cuda:0')
tensor([97.8008], device='cuda:0')
tensor([95.1278], device='cuda:0')
tensor([97.3639], device='cuda:0')
tensor([96.4485], device='cuda:0')
tensor([96.9013], device='cuda:0')
tensor([96.6447], device='cuda:0')
tensor([97.0182], device='cuda:0')
tensor([96.7959], device='cuda:0')
tensor([97.2084], device='cuda:0')
tensor([97.7938], device='cuda:0')
tensor([97.7707], device='cuda:0')
tensor([97.0836], device='cuda:0')
tensor([97.2104], device='cuda:0')
tensor([97.2347], device='cuda:0')
tensor([97.4918], device='cuda:0')
tensor([97.0140], device='cuda:0')
tensor([96.8085], device='cuda:0')
tensor([97.2842], device='cuda:0')
tensor([96.8671], device='cuda:0')
tensor([96.2211], device='cuda:0')
tensor([97.4412], device='cuda:0')
tensor([96.7614], device='cuda:0')
tensor([95.8835], device='cuda:0')
tensor([97.7178], device='cuda:0')
tensor([97.5197], device='cuda:0')
tensor([97.0185], device='cuda:0')
tensor([96.5065], device='cuda:0')
tensor([97.3935], device='cuda:0')
tensor([95.5691], device='cuda:0')
tensor([96.6435], device='cuda:0')
tensor([96.3771], device='cuda:0')
tensor([96.0104], device='cuda:0')
tensor([96.1032], device='cuda:0')
tensor([97.2412], device='cuda:0')
tensor([96.0357], device='cuda:0')
tensor([97.8140], device='cuda:0')
tensor([97.0647], device='cuda:0')
tensor([97.3718], device='cuda:0')
tensor([95.4071], device='cuda:0')
tensor([96.7947], device='cuda:0')
tensor([96.7955], device='cuda:0')
tensor([96.8118], device='cuda:0')
tensor([96.4707], device='cuda:0')
tensor([97.1533], device='cuda:0')
tensor([97.0449], device='cuda:0')
tensor([94.7297], device='cuda:0')
tensor([96.7260], device='cuda:0')
tensor([97.0643], device='cuda:0')
tensor([96.5577], device='cuda:0')
tensor([96.2230], device='cuda:0')
tensor([96.3624], device='cuda:0')
tensor([96.6943], device='cuda:0')
tensor([96.5341], device='cuda:0')
tensor([95.7492], device='cuda:0')
tensor([95.1808], device='cuda:0')
tensor([95.4790], device='cuda:0')
tensor([95.4162], device='cuda:0')
tensor([96.7238], device='cuda:0')
tensor([96.8001], device='cuda:0')
tensor([96.2982], device='cuda:0')
tensor([96.9166], device='cuda:0')
tensor([95.7450], device='cuda:0')
tensor([96.5278], device='cuda:0')
tensor([97.0151], device='cuda:0')
tensor([96.7576], device='cuda:0')
tensor([94.3105], device='cuda:0')
tensor([95.5514], device='cuda:0')
tensor([96.7745], device='cuda:0')
tensor([95.7265], device='cuda:0')
tensor([95.7827], device='cuda:0')
tensor([95.6475], device='cuda:0')
tensor([95.1529], device='cuda:0')
tensor([96.4462], device='cuda:0')
tensor([96.0083], device='cuda:0')
tensor([96.1761], device='cuda:0')
tensor([95.9541], device='cuda:0')
tensor([95.8549], device='cuda:0')
tensor([96.0622], device='cuda:0')
tensor([96.2172], device='cuda:0')
tensor([94.6353], device='cuda:0')
tensor([95.8539], device='cuda:0')
tensor([96.7398], device='cuda:0')
tensor([94.6185], device='cuda:0')
tensor([95.3247], device='cuda:0')
tensor([95.5646], device='cuda:0')
tensor([95.4404], device='cuda:0')
tensor([95.1898], device='cuda:0')
tensor([95.9981], device='cuda:0')
tensor([95.8712], device='cuda:0')
tensor([93.7881], device='cuda:0')
tensor([95.1893], device='cuda:0')
tensor([95.7312], device='cuda:0')
tensor([94.7379], device='cuda:0')
tensor([94.0872], device='cuda:0')
tensor([94.8014], device='cuda:0')
tensor([95.4741], device='cuda:0')
tensor([95.2736], device='cuda:0')
tensor([95.7430], device='cuda:0')
tensor([95.2551], device='cuda:0')
tensor([94.3580], device='cuda:0')
tensor([95.4040], device='cuda:0')
tensor([94.9584], device='cuda:0')
tensor([95.6678], device='cuda:0')
tensor([94.2508], device='cuda:0')
tensor([93.5278], device='cuda:0')
tensor([94.3719], device='cuda:0')
tensor([94.3727], device='cuda:0')
tensor([93.9806], device='cuda:0')
tensor([92.2436], device='cuda:0')
tensor([92.4528], device='cuda:0')
tensor([94.0560], device='cuda:0')
tensor([91.0965], device='cuda:0')
tensor([91.8932], device='cuda:0')
tensor([91.6184], device='cuda:0')
tensor([93.0347], device='cuda:0')
tensor([90.6001], device='cuda:0')
tensor([90.0740], device='cuda:0')
tensor([90.3545], device='cuda:0')
tensor([93.3965], device='cuda:0')
tensor([92.7845], device='cuda:0')
tensor([92.6367], device='cuda:0')
tensor([91.7147], device='cuda:0')
tensor([91.8541], device='cuda:0')
tensor([92.9336], device='cuda:0')
tensor([91.0504], device='cuda:0')
tensor([91.8583], device='cuda:0')
tensor([89.5352], device='cuda:0')
tensor([90.8435], device='cuda:0')
tensor([91.7078], device='cuda:0')
tensor([92.3015], device='cuda:0')
tensor([92.2827], device='cuda:0')
tensor([91.2562], device='cuda:0')
tensor([88.5761], device='cuda:0')
tensor([92.0312], device='cuda:0')
tensor([91.5366], device='cuda:0')
tensor([91.8367], device='cuda:0')
tensor([92.4633], device='cuda:0')
tensor([91.6501], device='cuda:0')
tensor([89.5878], device='cuda:0')
tensor([90.1753], device='cuda:0')
tensor([92.8580], device='cuda:0')
tensor([91.8266], device='cuda:0')
tensor([92.9607], device='cuda:0')
tensor([92.2555], device='cuda:0')
tensor([92.7228], device='cuda:0')
tensor([91.8600], device='cuda:0')
tensor([92.6869], device='cuda:0')
tensor([93.3319], device='cuda:0')
tensor([91.4612], device='cuda:0')
tensor([90.4572], device='cuda:0')
tensor([91.2070], device='cuda:0')
tensor([91.2648], device='cuda:0')
tensor([90.7882], device='cuda:0')
tensor([89.2185], device='cuda:0')
tensor([90.2432], device='cuda:0')
tensor([92.9611], device='cuda:0')
tensor([93.6978], device='cuda:0')
tensor([89.9309], device='cuda:0')
tensor([89.6258], device='cuda:0')
tensor([91.7137], device='cuda:0')
tensor([90.1240], device='cuda:0')
tensor([90.1636], device='cuda:0')
tensor([89.5904], device='cuda:0')
tensor([89.8078], device='cuda:0')
tensor([87.5298], device='cuda:0')
tensor([89.9371], device='cuda:0')
tensor([89.7103], device='cuda:0')
tensor([88.6340], device='cuda:0')
tensor([87.7874], device='cuda:0')
tensor([88.1456], device='cuda:0')
tensor([89.8627], device='cuda:0')
tensor([89.7738], device='cuda:0')
tensor([89.8087], device='cuda:0')
tensor([92.0187], device='cuda:0')
tensor([90.7426], device='cuda:0')
tensor([90.8407], device='cuda:0')
tensor([88.9638], device='cuda:0')
tensor([90.8683], device='cuda:0')
tensor([92.9182], device='cuda:0')
tensor([88.4792], device='cuda:0')
tensor([92.8400], device='cuda:0')
tensor([91.9027], device='cuda:0')
tensor([91.6866], device='cuda:0')
tensor([90.6548], device='cuda:0')
tensor([88.8406], device='cuda:0')
tensor([90.2213], device='cuda:0')
tensor([90.5444], device='cuda:0')
tensor([90.0272], device='cuda:0')
tensor([87.8055], device='cuda:0')
tensor([88.8827], device='cuda:0')
tensor([89.2962], device='cuda:0')
tensor([89.3545], device='cuda:0')
tensor([90.3481], device='cuda:0')
tensor([90.8992], device='cuda:0')
tensor([88.7846], device='cuda:0')
tensor([87.5534], device='cuda:0')
tensor([90.0628], device='cuda:0')
tensor([86.0820], device='cuda:0')
tensor([87.5716], device='cuda:0')
tensor([90.4341], device='cuda:0')
tensor([88.4313], device='cuda:0')
tensor([88.9125], device='cuda:0')
tensor([90.7262], device='cuda:0')
tensor([87.2011], device='cuda:0')
tensor([87.7321], device='cuda:0')
tensor([87.4090], device='cuda:0')
tensor([90.4499], device='cuda:0')
tensor([88.2671], device='cuda:0')
tensor([90.7980], device='cuda:0')
tensor([88.0920], device='cuda:0')
tensor([86.3027], device='cuda:0')
tensor([87.1873], device='cuda:0')
tensor([89.4682], device='cuda:0')
tensor([88.0862], device='cuda:0')
tensor([91.2430], device='cuda:0')
tensor([91.2791], device='cuda:0')
tensor([87.2458], device='cuda:0')
tensor([89.3227], device='cuda:0')
tensor([87.1270], device='cuda:0')
tensor([88.7418], device='cuda:0')
tensor([88.5331], device='cuda:0')
tensor([87.8753], device='cuda:0')
tensor([90.1879], device='cuda:0')
tensor([86.3486], device='cuda:0')
tensor([86.9614], device='cuda:0')
tensor([84.4587], device='cuda:0')
tensor([85.2653], device='cuda:0')
tensor([86.5364], device='cuda:0')
tensor([86.2436], device='cuda:0')
tensor([87.2394], device='cuda:0')
tensor([87.3681], device='cuda:0')
tensor([88.4494], device='cuda:0')
tensor([86.3192], device='cuda:0')
tensor([84.6700], device='cuda:0')
tensor([85.6019], device='cuda:0')
tensor([87.0892], device='cuda:0')
tensor([85.7189], device='cuda:0')
tensor([84.9201], device='cuda:0')
tensor([83.9524], device='cuda:0')
tensor([86.1038], device='cuda:0')
tensor([85.9044], device='cuda:0')
tensor([87.6959], device='cuda:0')
tensor([86.0601], device='cuda:0')
tensor([86.5536], device='cuda:0')
tensor([83.1581], device='cuda:0')
tensor([85.6680], device='cuda:0')
tensor([87.0059], device='cuda:0')
tensor([84.3912], device='cuda:0')
tensor([84.6531], device='cuda:0')
tensor([85.6461], device='cuda:0')
tensor([84.9499], device='cuda:0')
tensor([86.5974], device='cuda:0')
tensor([82.4848], device='cuda:0')
tensor([84.6282], device='cuda:0')
tensor([84.7733], device='cuda:0')
tensor([86.3681], device='cuda:0')
tensor([87.6390], device='cuda:0')
tensor([81.6615], device='cuda:0')
tensor([85.7898], device='cuda:0')
tensor([84.6000], device='cuda:0')
tensor([81.6130], device='cuda:0')
tensor([82.4295], device='cuda:0')
tensor([86.2092], device='cuda:0')
tensor([84.7016], device='cuda:0')
tensor([84.1214], device='cuda:0')
tensor([84.3433], device='cuda:0')
tensor([85.9048], device='cuda:0')
tensor([85.5966], device='cuda:0')
tensor([86.0117], device='cuda:0')
tensor([86.1874], device='cuda:0')
tensor([84.2273], device='cuda:0')
tensor([85.1488], device='cuda:0')
tensor([86.3449], device='cuda:0')
tensor([85.6757], device='cuda:0')
tensor([84.4749], device='cuda:0')
tensor([84.4270], device='cuda:0')
tensor([86.5375], device='cuda:0')
tensor([85.2187], device='cuda:0')
tensor([85.7484], device='cuda:0')
tensor([85.1527], device='cuda:0')
tensor([83.9618], device='cuda:0')
tensor([81.0342], device='cuda:0')
tensor([80.5773], device='cuda:0')
tensor([84.8120], device='cuda:0')
tensor([79.8804], device='cuda:0')
tensor([84.0743], device='cuda:0')
tensor([85.2727], device='cuda:0')
tensor([82.0349], device='cuda:0')
tensor([80.5175], device='cuda:0')
tensor([85.1474], device='cuda:0')
tensor([81.2360], device='cuda:0')
tensor([84.7047], device='cuda:0')
tensor([83.3346], device='cuda:0')
tensor([81.7023], device='cuda:0')
tensor([83.0374], device='cuda:0')
tensor([82.2641], device='cuda:0')
tensor([80.3418], device='cuda:0')
tensor([81.6025], device='cuda:0')
tensor([82.9672], device='cuda:0')
tensor([81.5432], device='cuda:0')
tensor([81.2317], device='cuda:0')
tensor([82.6529], device='cuda:0')
tensor([77.9448], device='cuda:0')
tensor([82.3563], device='cuda:0')
tensor([82.4811], device='cuda:0')
tensor([80.2349], device='cuda:0')
tensor([82.6461], device='cuda:0')
tensor([77.7289], device='cuda:0')
tensor([79.2520], device='cuda:0')
tensor([80.8740], device='cuda:0')
tensor([82.3387], device='cuda:0')
tensor([82.3479], device='cuda:0')
tensor([81.4760], device='cuda:0')
tensor([83.5749], device='cuda:0')
tensor([83.0300], device='cuda:0')
tensor([81.4213], device='cuda:0')
tensor([80.1047], device='cuda:0')
tensor([80.5923], device='cuda:0')
tensor([78.9252], device='cuda:0')
tensor([77.2598], device='cuda:0')
tensor([78.9651], device='cuda:0')
tensor([80.4030], device='cuda:0')
tensor([78.1989], device='cuda:0')
tensor([80.1897], device='cuda:0')
tensor([76.3481], device='cuda:0')
tensor([76.1652], device='cuda:0')
tensor([76.1771], device='cuda:0')
tensor([74.6024], device='cuda:0')
tensor([77.0811], device='cuda:0')
tensor([78.6610], device='cuda:0')
tensor([76.6639], device='cuda:0')
tensor([79.1515], device='cuda:0')
tensor([77.8433], device='cuda:0')
tensor([78.5463], device='cuda:0')
tensor([77.6474], device='cuda:0')
tensor([75.2676], device='cuda:0')
tensor([74.4737], device='cuda:0')
tensor([75.4028], device='cuda:0')
tensor([76.1903], device='cuda:0')
tensor([77.7815], device='cuda:0')
tensor([75.9764], device='cuda:0')
tensor([76.7740], device='cuda:0')
tensor([74.7884], device='cuda:0')
tensor([74.6976], device='cuda:0')
tensor([75.8716], device='cuda:0')
tensor([77.6790], device='cuda:0')
tensor([75.0323], device='cuda:0')
tensor([74.8602], device='cuda:0')
tensor([76.5107], device='cuda:0')
tensor([75.8997], device='cuda:0')
tensor([78.2371], device='cuda:0')
tensor([75.7769], device='cuda:0')
tensor([77.5362], device='cuda:0')
tensor([75.1422], device='cuda:0')
tensor([76.4911], device='cuda:0')
tensor([73.6415], device='cuda:0')
tensor([75.2460], device='cuda:0')
tensor([72.4081], device='cuda:0')
tensor([73.4350], device='cuda:0')
tensor([71.9536], device='cuda:0')
tensor([73.7731], device='cuda:0')
tensor([73.2103], device='cuda:0')
tensor([73.2695], device='cuda:0')
tensor([74.2643], device='cuda:0')
tensor([69.6686], device='cuda:0')
tensor([72.5622], device='cuda:0')
tensor([70.6985], device='cuda:0')
tensor([73.4984], device='cuda:0')
tensor([69.4526], device='cuda:0')
tensor([69.9849], device='cuda:0')
tensor([70.9673], device='cuda:0')
tensor([72.4189], device='cuda:0')
tensor([70.9403], device='cuda:0')
tensor([72.2055], device='cuda:0')
tensor([73.7604], device='cuda:0')
tensor([75.5826], device='cuda:0')
tensor([72.9672], device='cuda:0')
tensor([70.2350], device='cuda:0')
tensor([74.2946], device='cuda:0')
tensor([75.0789], device='cuda:0')
tensor([72.9339], device='cuda:0')
tensor([76.1703], device='cuda:0')
tensor([74.9824], device='cuda:0')
tensor([73.9249], device='cuda:0')
tensor([71.9797], device='cuda:0')
tensor([72.5558], device='cuda:0')
tensor([76.0293], device='cuda:0')
tensor([72.1741], device='cuda:0')
tensor([71.5495], device='cuda:0')
tensor([73.4966], device='cuda:0')
tensor([74.7285], device='cuda:0')
tensor([71.7338], device='cuda:0')
tensor([74.9054], device='cuda:0')
tensor([71.1228], device='cuda:0')
tensor([70.8261], device='cuda:0')
tensor([70.6015], device='cuda:0')
tensor([71.9015], device='cuda:0')
tensor([72.4577], device='cuda:0')
tensor([72.8796], device='cuda:0')
tensor([66.0786], device='cuda:0')
tensor([69.5900], device='cuda:0')
tensor([69.3196], device='cuda:0')
tensor([68.1028], device='cuda:0')
tensor([69.3229], device='cuda:0')
tensor([69.8149], device='cuda:0')
tensor([62.8941], device='cuda:0')
tensor([67.2269], device='cuda:0')
tensor([70.5797], device='cuda:0')
tensor([67.1682], device='cuda:0')
tensor([66.9193], device='cuda:0')
tensor([67.4374], device='cuda:0')
tensor([65.7976], device='cuda:0')
tensor([65.9099], device='cuda:0')
tensor([65.1775], device='cuda:0')
tensor([66.8555], device='cuda:0')
tensor([69.0787], device='cuda:0')
tensor([68.4466], device='cuda:0')
tensor([66.3638], device='cuda:0')
tensor([66.6027], device='cuda:0')
tensor([67.2840], device='cuda:0')
tensor([68.1758], device='cuda:0')
tensor([66.7165], device='cuda:0')
tensor([66.3895], device='cuda:0')
tensor([65.8048], device='cuda:0')
tensor([64.0919], device='cuda:0')
tensor([67.9004], device='cuda:0')
tensor([64.6540], device='cuda:0')
tensor([62.9186], device='cuda:0')
tensor([64.1264], device='cuda:0')
tensor([65.5373], device='cuda:0')
tensor([64.8262], device='cuda:0')
tensor([64.0293], device='cuda:0')
tensor([69.4967], device='cuda:0')
tensor([60.1378], device='cuda:0')
tensor([64.2087], device='cuda:0')
tensor([63.4374], device='cuda:0')
tensor([71.2061], device='cuda:0')
tensor([66.7864], device='cuda:0')
tensor([61.8723], device='cuda:0')
tensor([64.9117], device='cuda:0')
tensor([69.5468], device='cuda:0')
tensor([65.1158], device='cuda:0')
tensor([68.9995], device='cuda:0')
tensor([62.5911], device='cuda:0')
tensor([67.0197], device='cuda:0')
tensor([65.8578], device='cuda:0')
tensor([62.1099], device='cuda:0')
tensor([65.5284], device='cuda:0')
tensor([66.4022], device='cuda:0')
tensor([65.7216], device='cuda:0')
tensor([65.4649], device='cuda:0')
tensor([65.3626], device='cuda:0')
tensor([66.1539], device='cuda:0')
tensor([63.8248], device='cuda:0')
tensor([57.4686], device='cuda:0')
tensor([62.7352], device='cuda:0')
tensor([57.7445], device='cuda:0')
tensor([62.4333], device='cuda:0')
tensor([60.9058], device='cuda:0')
tensor([61.5054], device='cuda:0')
tensor([61.8202], device='cuda:0')
tensor([64.9556], device='cuda:0')
tensor([63.2601], device='cuda:0')
tensor([59.7162], device='cuda:0')
tensor([60.6172], device='cuda:0')
tensor([60.0988], device='cuda:0')
tensor([58.5339], device='cuda:0')
tensor([57.3986], device='cuda:0')
tensor([63.2598], device='cuda:0')
tensor([59.3882], device='cuda:0')
tensor([56.9812], device='cuda:0')
tensor([55.3081], device='cuda:0')
tensor([56.2583], device='cuda:0')
tensor([57.2633], device='cuda:0')
tensor([61.0570], device='cuda:0')
tensor([55.4580], device='cuda:0')
tensor([58.2618], device='cuda:0')
tensor([55.7680], device='cuda:0')
tensor([57.5333], device='cuda:0')
tensor([58.2989], device='cuda:0')
tensor([56.6191], device='cuda:0')
tensor([56.6785], device='cuda:0')
tensor([56.4528], device='cuda:0')
tensor([56.6511], device='cuda:0')
tensor([57.5445], device='cuda:0')
tensor([55.4785], device='cuda:0')
tensor([53.5147], device='cuda:0')
tensor([56.8342], device='cuda:0')
tensor([57.9960], device='cuda:0')
tensor([58.7085], device='cuda:0')
tensor([58.4381], device='cuda:0')
tensor([58.0518], device='cuda:0')
tensor([57.0867], device='cuda:0')
tensor([55.3873], device='cuda:0')
tensor([55.8780], device='cuda:0')
tensor([53.4261], device='cuda:0')
tensor([56.8687], device='cuda:0')
tensor([54.6568], device='cuda:0')
tensor([55.5037], device='cuda:0')
tensor([57.6275], device='cuda:0')
tensor([57.7689], device='cuda:0')
tensor([55.6836], device='cuda:0')
tensor([56.0224], device='cuda:0')
tensor([57.3326], device='cuda:0')
tensor([53.1516], device='cuda:0')
tensor([56.0530], device='cuda:0')
tensor([55.7402], device='cuda:0')
tensor([56.1990], device='cuda:0')
tensor([54.1041], device='cuda:0')
tensor([57.8782], device='cuda:0')
tensor([54.5887], device='cuda:0')
tensor([55.8518], device='cuda:0')
tensor([56.6596], device='cuda:0')
tensor([56.6154], device='cuda:0')
tensor([55.3724], device='cuda:0')
tensor([56.1448], device='cuda:0')
tensor([53.1235], device='cuda:0')
tensor([60.6690], device='cuda:0')
tensor([50.9060], device='cuda:0')
tensor([55.7666], device='cuda:0')
tensor([56.2240], device='cuda:0')
tensor([53.2932], device='cuda:0')
tensor([52.8357], device='cuda:0')
tensor([51.0298], device='cuda:0')
tensor([54.8178], device='cuda:0')
tensor([54.3798], device='cuda:0')
tensor([55.3938], device='cuda:0')
tensor([55.0219], device='cuda:0')
tensor([53.4293], device='cuda:0')
