tensor([5.0153], device='cuda:1')
tensor([3.9222], device='cuda:1')
tensor([3.9101], device='cuda:1')
tensor([3.9171], device='cuda:1')
tensor([3.9260], device='cuda:1')
tensor([3.9444], device='cuda:1')
tensor([3.9197], device='cuda:1')
tensor([3.9306], device='cuda:1')
tensor([3.9195], device='cuda:1')
tensor([3.9257], device='cuda:1')
tensor([3.9062], device='cuda:1')
tensor([3.9085], device='cuda:1')
tensor([3.9100], device='cuda:1')
tensor([3.9268], device='cuda:1')
tensor([3.9147], device='cuda:1')
tensor([3.9177], device='cuda:1')
tensor([3.9222], device='cuda:1')
tensor([3.9328], device='cuda:1')
tensor([3.9305], device='cuda:1')
tensor([3.9322], device='cuda:1')
tensor([3.9120], device='cuda:1')
tensor([3.9201], device='cuda:1')
tensor([3.9156], device='cuda:1')
tensor([3.9168], device='cuda:1')
tensor([3.9221], device='cuda:1')
tensor([3.8947], device='cuda:1')
tensor([3.9350], device='cuda:1')
tensor([3.9251], device='cuda:1')
tensor([3.9035], device='cuda:1')
tensor([3.9109], device='cuda:1')
tensor([3.9039], device='cuda:1')
tensor([3.8915], device='cuda:1')
tensor([3.9102], device='cuda:1')
tensor([3.9123], device='cuda:1')
tensor([3.9136], device='cuda:1')
tensor([3.9216], device='cuda:1')
tensor([3.9080], device='cuda:1')
tensor([3.9015], device='cuda:1')
tensor([3.8995], device='cuda:1')
tensor([3.9097], device='cuda:1')
tensor([3.8997], device='cuda:1')
tensor([3.9094], device='cuda:1')
tensor([3.9067], device='cuda:1')
tensor([3.9097], device='cuda:1')
tensor([3.9166], device='cuda:1')
tensor([3.9027], device='cuda:1')
tensor([3.9159], device='cuda:1')
tensor([3.9189], device='cuda:1')
tensor([3.9214], device='cuda:1')
tensor([3.9205], device='cuda:1')
tensor([3.9117], device='cuda:1')
tensor([3.9259], device='cuda:1')
tensor([3.8825], device='cuda:1')
tensor([3.9128], device='cuda:1')
tensor([3.8875], device='cuda:1')
tensor([3.8775], device='cuda:1')
tensor([3.8990], device='cuda:1')
tensor([3.8867], device='cuda:1')
tensor([3.8865], device='cuda:1')
tensor([3.8844], device='cuda:1')
tensor([3.8860], device='cuda:1')
tensor([3.8809], device='cuda:1')
tensor([3.8709], device='cuda:1')
tensor([3.8775], device='cuda:1')
tensor([3.8776], device='cuda:1')
tensor([3.8724], device='cuda:1')
tensor([3.8792], device='cuda:1')
tensor([3.8792], device='cuda:1')
tensor([3.8664], device='cuda:1')
tensor([3.8709], device='cuda:1')
tensor([3.8762], device='cuda:1')
tensor([3.8844], device='cuda:1')
tensor([3.8683], device='cuda:1')
tensor([3.8725], device='cuda:1')
tensor([3.8737], device='cuda:1')
tensor([3.8710], device='cuda:1')
tensor([3.8888], device='cuda:1')
tensor([3.8851], device='cuda:1')
tensor([3.9008], device='cuda:1')
tensor([3.9035], device='cuda:1')
tensor([3.9219], device='cuda:1')
tensor([3.9090], device='cuda:1')
tensor([3.9091], device='cuda:1')
tensor([3.9102], device='cuda:1')
tensor([3.9017], device='cuda:1')
tensor([3.9004], device='cuda:1')
tensor([3.8970], device='cuda:1')
tensor([3.8944], device='cuda:1')
tensor([3.9020], device='cuda:1')
tensor([3.9150], device='cuda:1')
tensor([3.9015], device='cuda:1')
tensor([3.9007], device='cuda:1')
tensor([3.9011], device='cuda:1')
tensor([3.8996], device='cuda:1')
tensor([3.9208], device='cuda:1')
tensor([3.9116], device='cuda:1')
tensor([3.8977], device='cuda:1')
tensor([3.9123], device='cuda:1')
tensor([3.8739], device='cuda:1')
tensor([3.8772], device='cuda:1')
tensor([3.9064], device='cuda:1')
tensor([3.8699], device='cuda:1')
tensor([3.8726], device='cuda:1')
tensor([3.8603], device='cuda:1')
tensor([3.8644], device='cuda:1')
tensor([3.8515], device='cuda:1')
tensor([3.8558], device='cuda:1')
tensor([3.8820], device='cuda:1')
tensor([3.8695], device='cuda:1')
tensor([3.8635], device='cuda:1')
tensor([3.8743], device='cuda:1')
tensor([3.8765], device='cuda:1')
tensor([3.8587], device='cuda:1')
tensor([3.8627], device='cuda:1')
tensor([3.8706], device='cuda:1')
tensor([3.8592], device='cuda:1')
tensor([3.8650], device='cuda:1')
tensor([3.8584], device='cuda:1')
tensor([3.8774], device='cuda:1')
tensor([3.8623], device='cuda:1')
tensor([3.8625], device='cuda:1')
tensor([3.8702], device='cuda:1')
tensor([3.8723], device='cuda:1')
tensor([3.8789], device='cuda:1')
tensor([3.8455], device='cuda:1')
tensor([3.8682], device='cuda:1')
tensor([3.8545], device='cuda:1')
tensor([3.8600], device='cuda:1')
tensor([3.8657], device='cuda:1')
tensor([3.8579], device='cuda:1')
tensor([3.8636], device='cuda:1')
tensor([3.8410], device='cuda:1')
tensor([3.8429], device='cuda:1')
tensor([3.8408], device='cuda:1')
tensor([3.8660], device='cuda:1')
tensor([3.8668], device='cuda:1')
tensor([3.8610], device='cuda:1')
tensor([3.8465], device='cuda:1')
tensor([3.8511], device='cuda:1')
tensor([3.8493], device='cuda:1')
tensor([3.8470], device='cuda:1')
tensor([3.8510], device='cuda:1')
tensor([3.8481], device='cuda:1')
tensor([3.8663], device='cuda:1')
tensor([3.8519], device='cuda:1')
tensor([3.8595], device='cuda:1')
tensor([3.8562], device='cuda:1')
tensor([3.8485], device='cuda:1')
tensor([3.8409], device='cuda:1')
tensor([3.8701], device='cuda:1')
tensor([3.8547], device='cuda:1')
tensor([3.8388], device='cuda:1')
tensor([3.8408], device='cuda:1')
tensor([3.8391], device='cuda:1')
tensor([3.8468], device='cuda:1')
tensor([3.8711], device='cuda:1')
tensor([3.8374], device='cuda:1')
tensor([3.8474], device='cuda:1')
tensor([3.8308], device='cuda:1')
tensor([3.8611], device='cuda:1')
tensor([3.8454], device='cuda:1')
tensor([3.8393], device='cuda:1')
tensor([3.8624], device='cuda:1')
tensor([3.8367], device='cuda:1')
tensor([3.8354], device='cuda:1')
tensor([3.8447], device='cuda:1')
tensor([3.8416], device='cuda:1')
tensor([3.8291], device='cuda:1')
tensor([3.8258], device='cuda:1')
tensor([3.8543], device='cuda:1')
tensor([3.8426], device='cuda:1')
tensor([3.8323], device='cuda:1')
tensor([3.8444], device='cuda:1')
tensor([3.8411], device='cuda:1')
tensor([3.8445], device='cuda:1')
tensor([3.8243], device='cuda:1')
tensor([3.8405], device='cuda:1')
tensor([3.8475], device='cuda:1')
tensor([3.8327], device='cuda:1')
tensor([3.8348], device='cuda:1')
tensor([3.8241], device='cuda:1')
tensor([3.8396], device='cuda:1')
tensor([3.8331], device='cuda:1')
tensor([3.8326], device='cuda:1')
tensor([3.8413], device='cuda:1')
tensor([3.8073], device='cuda:1')
tensor([3.8410], device='cuda:1')
tensor([3.8438], device='cuda:1')
tensor([3.8632], device='cuda:1')
tensor([3.8442], device='cuda:1')
tensor([3.8356], device='cuda:1')
tensor([3.8498], device='cuda:1')
tensor([3.8254], device='cuda:1')
tensor([3.8354], device='cuda:1')
tensor([3.8231], device='cuda:1')
tensor([3.8056], device='cuda:1')
tensor([3.8125], device='cuda:1')
tensor([3.8102], device='cuda:1')
tensor([3.8096], device='cuda:1')
tensor([3.8173], device='cuda:1')
tensor([3.8132], device='cuda:1')
tensor([3.8015], device='cuda:1')
tensor([3.8145], device='cuda:1')
tensor([3.8336], device='cuda:1')
tensor([3.8230], device='cuda:1')
tensor([3.8265], device='cuda:1')
tensor([3.8417], device='cuda:1')
tensor([3.7930], device='cuda:1')
tensor([3.8163], device='cuda:1')
tensor([3.8125], device='cuda:1')
tensor([3.8102], device='cuda:1')
tensor([3.8228], device='cuda:1')
tensor([3.7993], device='cuda:1')
tensor([3.8033], device='cuda:1')
tensor([3.8003], device='cuda:1')
tensor([3.8138], device='cuda:1')
tensor([3.8146], device='cuda:1')
tensor([3.7957], device='cuda:1')
tensor([3.7957], device='cuda:1')
tensor([3.7976], device='cuda:1')
tensor([3.8044], device='cuda:1')
tensor([3.8198], device='cuda:1')
tensor([3.8170], device='cuda:1')
tensor([3.8128], device='cuda:1')
tensor([3.8184], device='cuda:1')
tensor([3.8055], device='cuda:1')
tensor([3.8005], device='cuda:1')
tensor([3.8197], device='cuda:1')
tensor([3.8093], device='cuda:1')
tensor([3.8135], device='cuda:1')
tensor([3.8357], device='cuda:1')
tensor([3.8266], device='cuda:1')
tensor([3.8271], device='cuda:1')
tensor([3.8146], device='cuda:1')
tensor([3.8137], device='cuda:1')
tensor([3.8107], device='cuda:1')
tensor([3.7975], device='cuda:1')
tensor([3.7950], device='cuda:1')
tensor([3.8062], device='cuda:1')
tensor([3.8042], device='cuda:1')
tensor([3.7923], device='cuda:1')
tensor([3.8150], device='cuda:1')
tensor([3.7990], device='cuda:1')
tensor([3.8126], device='cuda:1')
tensor([3.8043], device='cuda:1')
tensor([3.7849], device='cuda:1')
tensor([3.7981], device='cuda:1')
tensor([3.7984], device='cuda:1')
tensor([3.7993], device='cuda:1')
tensor([3.8004], device='cuda:1')
tensor([3.7794], device='cuda:1')
tensor([3.7866], device='cuda:1')
tensor([3.7854], device='cuda:1')
tensor([3.8100], device='cuda:1')
tensor([3.7937], device='cuda:1')
tensor([3.7988], device='cuda:1')
tensor([3.7895], device='cuda:1')
tensor([3.8013], device='cuda:1')
tensor([3.8108], device='cuda:1')
tensor([3.7898], device='cuda:1')
tensor([3.7900], device='cuda:1')
tensor([3.7947], device='cuda:1')
tensor([3.7886], device='cuda:1')
tensor([3.7995], device='cuda:1')
tensor([3.8011], device='cuda:1')
tensor([3.8131], device='cuda:1')
tensor([3.7807], device='cuda:1')
tensor([3.8076], device='cuda:1')
tensor([3.7967], device='cuda:1')
tensor([3.8141], device='cuda:1')
tensor([3.8369], device='cuda:1')
tensor([3.7955], device='cuda:1')
tensor([3.8021], device='cuda:1')
tensor([3.8075], device='cuda:1')
tensor([3.7951], device='cuda:1')
tensor([3.7901], device='cuda:1')
tensor([3.7990], device='cuda:1')
tensor([3.7841], device='cuda:1')
tensor([3.7869], device='cuda:1')
tensor([3.7763], device='cuda:1')
tensor([3.8077], device='cuda:1')
tensor([3.7727], device='cuda:1')
tensor([3.7852], device='cuda:1')
tensor([3.7789], device='cuda:1')
tensor([3.7977], device='cuda:1')
tensor([3.7942], device='cuda:1')
tensor([3.7844], device='cuda:1')
tensor([3.7685], device='cuda:1')
tensor([3.7847], device='cuda:1')
tensor([3.7756], device='cuda:1')
tensor([3.7752], device='cuda:1')
tensor([3.7695], device='cuda:1')
tensor([3.7567], device='cuda:1')
tensor([3.7651], device='cuda:1')
tensor([3.7540], device='cuda:1')
tensor([3.7855], device='cuda:1')
tensor([3.7534], device='cuda:1')
tensor([3.7575], device='cuda:1')
tensor([3.7558], device='cuda:1')
tensor([3.7491], device='cuda:1')
tensor([3.7593], device='cuda:1')
tensor([3.7551], device='cuda:1')
tensor([3.7548], device='cuda:1')
tensor([3.7465], device='cuda:1')
tensor([3.7400], device='cuda:1')
tensor([3.7585], device='cuda:1')
tensor([3.7588], device='cuda:1')
tensor([3.7445], device='cuda:1')
tensor([3.7507], device='cuda:1')
tensor([3.7531], device='cuda:1')
tensor([3.7566], device='cuda:1')
tensor([3.7338], device='cuda:1')
tensor([3.7728], device='cuda:1')
tensor([3.7728], device='cuda:1')
tensor([3.7418], device='cuda:1')
tensor([3.7500], device='cuda:1')
tensor([3.7566], device='cuda:1')
tensor([3.7541], device='cuda:1')
tensor([3.7663], device='cuda:1')
tensor([3.7587], device='cuda:1')
tensor([3.7543], device='cuda:1')
tensor([3.7640], device='cuda:1')
tensor([3.7647], device='cuda:1')
tensor([3.7710], device='cuda:1')
tensor([3.7619], device='cuda:1')
tensor([3.7636], device='cuda:1')
tensor([3.7638], device='cuda:1')
tensor([3.7555], device='cuda:1')
tensor([3.7608], device='cuda:1')
tensor([3.7595], device='cuda:1')
tensor([3.8043], device='cuda:1')
tensor([3.7745], device='cuda:1')
tensor([3.7574], device='cuda:1')
tensor([3.7573], device='cuda:1')
tensor([3.7551], device='cuda:1')
tensor([3.7594], device='cuda:1')
tensor([3.7243], device='cuda:1')
tensor([3.7393], device='cuda:1')
tensor([3.7518], device='cuda:1')
tensor([3.7272], device='cuda:1')
tensor([3.7416], device='cuda:1')
tensor([3.7438], device='cuda:1')
tensor([3.7241], device='cuda:1')
tensor([3.7355], device='cuda:1')
tensor([3.7360], device='cuda:1')
tensor([3.7578], device='cuda:1')
tensor([3.7652], device='cuda:1')
tensor([3.7599], device='cuda:1')
tensor([3.7711], device='cuda:1')
tensor([3.7619], device='cuda:1')
tensor([3.7733], device='cuda:1')
tensor([3.7634], device='cuda:1')
tensor([3.7564], device='cuda:1')
tensor([3.7342], device='cuda:1')
tensor([3.7650], device='cuda:1')
tensor([3.7731], device='cuda:1')
tensor([3.7400], device='cuda:1')
tensor([4.0201], device='cuda:1')
tensor([3.7486], device='cuda:1')
tensor([3.7534], device='cuda:1')
tensor([3.7255], device='cuda:1')
tensor([3.7355], device='cuda:1')
tensor([3.7193], device='cuda:1')
tensor([3.7283], device='cuda:1')
tensor([3.7533], device='cuda:1')
tensor([3.7266], device='cuda:1')
tensor([3.7490], device='cuda:1')
tensor([3.7309], device='cuda:1')
tensor([3.7769], device='cuda:1')
tensor([3.8106], device='cuda:1')
tensor([3.7619], device='cuda:1')
tensor([3.7494], device='cuda:1')
tensor([3.7600], device='cuda:1')
tensor([3.7463], device='cuda:1')
tensor([3.7279], device='cuda:1')
tensor([3.7572], device='cuda:1')
tensor([3.7803], device='cuda:1')
tensor([3.7671], device='cuda:1')
tensor([3.7671], device='cuda:1')
tensor([3.7247], device='cuda:1')
tensor([3.7412], device='cuda:1')
tensor([3.7499], device='cuda:1')
tensor([3.7395], device='cuda:1')
tensor([3.7372], device='cuda:1')
tensor([3.7530], device='cuda:1')
tensor([3.7538], device='cuda:1')
tensor([3.7365], device='cuda:1')
tensor([3.7674], device='cuda:1')
tensor([3.7237], device='cuda:1')
tensor([3.7493], device='cuda:1')
tensor([3.7357], device='cuda:1')
tensor([3.7353], device='cuda:1')
tensor([3.7362], device='cuda:1')
tensor([3.7407], device='cuda:1')
tensor([3.7338], device='cuda:1')
tensor([3.7617], device='cuda:1')
tensor([3.7344], device='cuda:1')
tensor([3.7290], device='cuda:1')
tensor([3.7225], device='cuda:1')
tensor([3.7285], device='cuda:1')
tensor([3.7216], device='cuda:1')
tensor([3.7258], device='cuda:1')
tensor([3.7379], device='cuda:1')
tensor([3.7367], device='cuda:1')
tensor([3.7429], device='cuda:1')
tensor([3.7414], device='cuda:1')
tensor([3.7314], device='cuda:1')
tensor([3.7411], device='cuda:1')
tensor([3.7270], device='cuda:1')
tensor([3.7448], device='cuda:1')
tensor([3.7391], device='cuda:1')
tensor([3.7391], device='cuda:1')
tensor([3.7264], device='cuda:1')
tensor([3.7105], device='cuda:1')
tensor([3.7470], device='cuda:1')
tensor([3.7299], device='cuda:1')
tensor([3.7342], device='cuda:1')
tensor([3.7292], device='cuda:1')
tensor([3.7160], device='cuda:1')
tensor([3.7149], device='cuda:1')
tensor([3.7240], device='cuda:1')
tensor([3.7338], device='cuda:1')
tensor([3.7181], device='cuda:1')
tensor([3.7225], device='cuda:1')
tensor([3.7307], device='cuda:1')
tensor([3.7427], device='cuda:1')
tensor([3.7283], device='cuda:1')
tensor([3.7370], device='cuda:1')
tensor([3.7454], device='cuda:1')
tensor([3.7325], device='cuda:1')
tensor([3.7220], device='cuda:1')
tensor([3.7177], device='cuda:1')
tensor([3.7318], device='cuda:1')
tensor([3.7314], device='cuda:1')
tensor([3.7401], device='cuda:1')
tensor([3.7446], device='cuda:1')
tensor([3.7270], device='cuda:1')
tensor([3.7164], device='cuda:1')
tensor([3.7458], device='cuda:1')
tensor([3.7236], device='cuda:1')
tensor([3.7125], device='cuda:1')
tensor([3.7437], device='cuda:1')
tensor([3.7290], device='cuda:1')
tensor([3.7282], device='cuda:1')
tensor([3.7236], device='cuda:1')
tensor([3.7187], device='cuda:1')
tensor([3.7229], device='cuda:1')
tensor([3.7293], device='cuda:1')
tensor([3.7372], device='cuda:1')
tensor([3.7116], device='cuda:1')
tensor([3.7180], device='cuda:1')
tensor([3.7237], device='cuda:1')
tensor([3.7230], device='cuda:1')
tensor([3.7348], device='cuda:1')
tensor([3.7187], device='cuda:1')
tensor([3.7324], device='cuda:1')
tensor([3.7304], device='cuda:1')
tensor([3.7137], device='cuda:1')
tensor([3.7246], device='cuda:1')
tensor([3.7290], device='cuda:1')
tensor([3.7110], device='cuda:1')
tensor([3.7154], device='cuda:1')
tensor([3.7315], device='cuda:1')
tensor([3.7226], device='cuda:1')
tensor([3.7206], device='cuda:1')
tensor([3.7086], device='cuda:1')
tensor([3.7079], device='cuda:1')
tensor([3.7281], device='cuda:1')
tensor([3.7377], device='cuda:1')
tensor([3.7199], device='cuda:1')
tensor([3.6976], device='cuda:1')
tensor([3.7381], device='cuda:1')
tensor([3.7033], device='cuda:1')
tensor([3.7345], device='cuda:1')
tensor([3.7059], device='cuda:1')
tensor([3.6986], device='cuda:1')
tensor([3.6990], device='cuda:1')
tensor([3.6929], device='cuda:1')
tensor([3.7024], device='cuda:1')
tensor([3.6994], device='cuda:1')
tensor([3.6941], device='cuda:1')
tensor([3.6945], device='cuda:1')
tensor([3.7003], device='cuda:1')
tensor([3.6966], device='cuda:1')
tensor([3.7090], device='cuda:1')
tensor([3.6994], device='cuda:1')
tensor([3.7116], device='cuda:1')
tensor([3.7291], device='cuda:1')
tensor([3.7126], device='cuda:1')
tensor([3.7088], device='cuda:1')
tensor([3.7147], device='cuda:1')
tensor([3.7288], device='cuda:1')
tensor([3.7169], device='cuda:1')
tensor([3.7198], device='cuda:1')
tensor([3.7221], device='cuda:1')
tensor([3.7273], device='cuda:1')
tensor([3.7088], device='cuda:1')
tensor([3.7060], device='cuda:1')
tensor([3.7169], device='cuda:1')
tensor([3.7071], device='cuda:1')
tensor([3.7203], device='cuda:1')
tensor([3.7180], device='cuda:1')
tensor([3.7127], device='cuda:1')
tensor([3.7033], device='cuda:1')
tensor([3.7058], device='cuda:1')
tensor([3.7108], device='cuda:1')
tensor([3.7232], device='cuda:1')
tensor([3.7185], device='cuda:1')
tensor([3.7034], device='cuda:1')
tensor([3.6909], device='cuda:1')
tensor([3.7108], device='cuda:1')
tensor([3.7227], device='cuda:1')
tensor([3.7280], device='cuda:1')
tensor([3.7149], device='cuda:1')
tensor([3.7108], device='cuda:1')
tensor([3.6941], device='cuda:1')
tensor([3.6905], device='cuda:1')
tensor([3.7105], device='cuda:1')
tensor([3.7133], device='cuda:1')
tensor([3.7119], device='cuda:1')
tensor([3.7078], device='cuda:1')
tensor([3.7154], device='cuda:1')
tensor([3.7189], device='cuda:1')
tensor([3.7251], device='cuda:1')
tensor([3.7152], device='cuda:1')
tensor([3.7229], device='cuda:1')
tensor([3.7253], device='cuda:1')
tensor([3.7400], device='cuda:1')
tensor([3.7041], device='cuda:1')
tensor([3.6863], device='cuda:1')
tensor([3.7148], device='cuda:1')
tensor([3.6967], device='cuda:1')
tensor([3.7170], device='cuda:1')
tensor([3.6809], device='cuda:1')
tensor([3.7084], device='cuda:1')
tensor([3.6880], device='cuda:1')
tensor([3.6969], device='cuda:1')
tensor([3.6831], device='cuda:1')
tensor([3.7002], device='cuda:1')
tensor([3.7155], device='cuda:1')
tensor([3.7135], device='cuda:1')
tensor([3.6951], device='cuda:1')
tensor([3.6923], device='cuda:1')
tensor([3.6966], device='cuda:1')
tensor([3.7126], device='cuda:1')
tensor([3.6921], device='cuda:1')
tensor([3.7001], device='cuda:1')
tensor([3.6954], device='cuda:1')
tensor([3.7077], device='cuda:1')
tensor([3.7032], device='cuda:1')
tensor([3.7091], device='cuda:1')
tensor([3.7172], device='cuda:1')
tensor([3.7018], device='cuda:1')
tensor([3.7095], device='cuda:1')
tensor([3.7104], device='cuda:1')
tensor([3.7023], device='cuda:1')
tensor([3.6981], device='cuda:1')
tensor([3.6967], device='cuda:1')
tensor([3.7039], device='cuda:1')
tensor([3.7030], device='cuda:1')
tensor([3.7084], device='cuda:1')
tensor([3.6999], device='cuda:1')
tensor([3.6934], device='cuda:1')
tensor([3.7099], device='cuda:1')
tensor([3.7118], device='cuda:1')
tensor([3.7047], device='cuda:1')
tensor([3.6959], device='cuda:1')
tensor([3.7121], device='cuda:1')
tensor([3.6879], device='cuda:1')
tensor([3.7013], device='cuda:1')
tensor([3.7006], device='cuda:1')
tensor([3.6988], device='cuda:1')
tensor([3.7303], device='cuda:1')
tensor([3.7168], device='cuda:1')
tensor([3.7264], device='cuda:1')
tensor([3.7101], device='cuda:1')
tensor([3.7067], device='cuda:1')
tensor([3.7211], device='cuda:1')
tensor([3.7248], device='cuda:1')
tensor([3.7393], device='cuda:1')
tensor([3.7213], device='cuda:1')
tensor([3.7120], device='cuda:1')
tensor([3.7301], device='cuda:1')
tensor([3.7287], device='cuda:1')
tensor([3.7285], device='cuda:1')
tensor([3.7331], device='cuda:1')
tensor([3.7300], device='cuda:1')
tensor([3.7322], device='cuda:1')
tensor([3.7373], device='cuda:1')
tensor([3.7330], device='cuda:1')
tensor([3.7195], device='cuda:1')
tensor([3.7291], device='cuda:1')
tensor([3.7259], device='cuda:1')
tensor([3.7332], device='cuda:1')
tensor([3.7257], device='cuda:1')
tensor([3.7217], device='cuda:1')
tensor([3.7187], device='cuda:1')
tensor([3.7285], device='cuda:1')
tensor([3.7260], device='cuda:1')
tensor([3.7278], device='cuda:1')
tensor([3.7265], device='cuda:1')
tensor([3.7323], device='cuda:1')
tensor([3.7347], device='cuda:1')
tensor([3.7254], device='cuda:1')
tensor([3.7086], device='cuda:1')
tensor([3.7158], device='cuda:1')
tensor([3.7117], device='cuda:1')
tensor([3.7134], device='cuda:1')
tensor([3.7150], device='cuda:1')
tensor([3.7238], device='cuda:1')
tensor([3.7180], device='cuda:1')
tensor([3.7296], device='cuda:1')
tensor([3.7285], device='cuda:1')
tensor([3.7119], device='cuda:1')
tensor([3.7111], device='cuda:1')
tensor([3.7224], device='cuda:1')
tensor([3.7262], device='cuda:1')
tensor([3.7262], device='cuda:1')
tensor([3.7091], device='cuda:1')
tensor([3.7149], device='cuda:1')
tensor([3.7312], device='cuda:1')
tensor([3.6991], device='cuda:1')
tensor([3.6957], device='cuda:1')
tensor([3.7122], device='cuda:1')
tensor([3.7222], device='cuda:1')
tensor([3.7285], device='cuda:1')
tensor([3.7148], device='cuda:1')
tensor([3.7139], device='cuda:1')
tensor([3.7157], device='cuda:1')
tensor([3.7150], device='cuda:1')
tensor([3.7132], device='cuda:1')
tensor([3.7158], device='cuda:1')
tensor([3.7230], device='cuda:1')
tensor([3.7166], device='cuda:1')
tensor([3.7149], device='cuda:1')
tensor([3.7159], device='cuda:1')
tensor([3.7216], device='cuda:1')
tensor([3.7211], device='cuda:1')
tensor([3.7162], device='cuda:1')
tensor([3.7202], device='cuda:1')
tensor([3.7185], device='cuda:1')
tensor([3.7143], device='cuda:1')
tensor([3.7267], device='cuda:1')
tensor([3.7207], device='cuda:1')
tensor([3.7317], device='cuda:1')
tensor([3.7371], device='cuda:1')
tensor([3.7169], device='cuda:1')
tensor([3.7237], device='cuda:1')
tensor([3.7255], device='cuda:1')
tensor([3.7348], device='cuda:1')
tensor([3.7293], device='cuda:1')
tensor([3.7199], device='cuda:1')
tensor([3.7116], device='cuda:1')
tensor([3.7391], device='cuda:1')
tensor([3.7338], device='cuda:1')
tensor([3.7535], device='cuda:1')
tensor([3.7409], device='cuda:1')
tensor([3.7463], device='cuda:1')
tensor([3.7340], device='cuda:1')
tensor([3.7363], device='cuda:1')
tensor([3.7348], device='cuda:1')
tensor([3.7294], device='cuda:1')
tensor([3.7162], device='cuda:1')
tensor([3.7200], device='cuda:1')
tensor([3.7254], device='cuda:1')
tensor([3.7490], device='cuda:1')
