tensor([12.8640], device='cuda:1')
tensor([2.5040], device='cuda:1')
tensor([2.5010], device='cuda:1')
tensor([2.4901], device='cuda:1')
tensor([2.4949], device='cuda:1')
tensor([2.4988], device='cuda:1')
tensor([2.4940], device='cuda:1')
tensor([2.4848], device='cuda:1')
tensor([2.4971], device='cuda:1')
tensor([2.4979], device='cuda:1')
tensor([2.4902], device='cuda:1')
tensor([2.4934], device='cuda:1')
tensor([2.4930], device='cuda:1')
tensor([2.4855], device='cuda:1')
tensor([2.4944], device='cuda:1')
tensor([2.4981], device='cuda:1')
tensor([2.4959], device='cuda:1')
tensor([2.5011], device='cuda:1')
tensor([2.4929], device='cuda:1')
tensor([2.4880], device='cuda:1')
tensor([2.4824], device='cuda:1')
tensor([2.4884], device='cuda:1')
tensor([2.4719], device='cuda:1')
tensor([2.4731], device='cuda:1')
tensor([2.4731], device='cuda:1')
tensor([2.4717], device='cuda:1')
tensor([2.4682], device='cuda:1')
tensor([2.4689], device='cuda:1')
tensor([2.4724], device='cuda:1')
tensor([2.4700], device='cuda:1')
tensor([2.4819], device='cuda:1')
tensor([2.4746], device='cuda:1')
tensor([2.4641], device='cuda:1')
tensor([2.4619], device='cuda:1')
tensor([2.4676], device='cuda:1')
tensor([2.4773], device='cuda:1')
tensor([2.4737], device='cuda:1')
tensor([2.4672], device='cuda:1')
tensor([2.4702], device='cuda:1')
tensor([2.4697], device='cuda:1')
tensor([2.4705], device='cuda:1')
tensor([2.4631], device='cuda:1')
tensor([2.4653], device='cuda:1')
tensor([2.4653], device='cuda:1')
tensor([2.4689], device='cuda:1')
tensor([2.4620], device='cuda:1')
tensor([2.4633], device='cuda:1')
tensor([2.4715], device='cuda:1')
tensor([2.4564], device='cuda:1')
tensor([2.4616], device='cuda:1')
tensor([2.4664], device='cuda:1')
tensor([2.4653], device='cuda:1')
tensor([2.4704], device='cuda:1')
tensor([2.4611], device='cuda:1')
tensor([2.4623], device='cuda:1')
tensor([2.4555], device='cuda:1')
tensor([2.4550], device='cuda:1')
tensor([2.4687], device='cuda:1')
tensor([2.4624], device='cuda:1')
tensor([2.4579], device='cuda:1')
tensor([2.4526], device='cuda:1')
tensor([2.4570], device='cuda:1')
tensor([2.4587], device='cuda:1')
tensor([2.4505], device='cuda:1')
tensor([2.4510], device='cuda:1')
tensor([2.4534], device='cuda:1')
tensor([2.4532], device='cuda:1')
tensor([2.4535], device='cuda:1')
tensor([2.4553], device='cuda:1')
tensor([2.4522], device='cuda:1')
tensor([2.4576], device='cuda:1')
tensor([2.4565], device='cuda:1')
tensor([2.4566], device='cuda:1')
tensor([2.4488], device='cuda:1')
tensor([2.4530], device='cuda:1')
tensor([2.4552], device='cuda:1')
tensor([2.4470], device='cuda:1')
tensor([2.4542], device='cuda:1')
tensor([2.4560], device='cuda:1')
tensor([2.4545], device='cuda:1')
tensor([2.4565], device='cuda:1')
tensor([2.4461], device='cuda:1')
tensor([2.4435], device='cuda:1')
tensor([2.4515], device='cuda:1')
tensor([2.4519], device='cuda:1')
tensor([2.4478], device='cuda:1')
tensor([2.4469], device='cuda:1')
tensor([2.4471], device='cuda:1')
tensor([2.4520], device='cuda:1')
tensor([2.4576], device='cuda:1')
tensor([2.4580], device='cuda:1')
tensor([2.4502], device='cuda:1')
tensor([2.4497], device='cuda:1')
tensor([2.4463], device='cuda:1')
tensor([2.4452], device='cuda:1')
tensor([2.4494], device='cuda:1')
tensor([2.4517], device='cuda:1')
tensor([2.4507], device='cuda:1')
tensor([2.4516], device='cuda:1')
tensor([2.4462], device='cuda:1')
tensor([2.4456], device='cuda:1')
tensor([2.4491], device='cuda:1')
tensor([2.4559], device='cuda:1')
tensor([2.4604], device='cuda:1')
tensor([2.4460], device='cuda:1')
tensor([2.4528], device='cuda:1')
tensor([2.4511], device='cuda:1')
tensor([2.4530], device='cuda:1')
tensor([2.4460], device='cuda:1')
tensor([2.4474], device='cuda:1')
tensor([2.4422], device='cuda:1')
tensor([2.4544], device='cuda:1')
tensor([2.4581], device='cuda:1')
tensor([2.4552], device='cuda:1')
tensor([2.4430], device='cuda:1')
tensor([2.4450], device='cuda:1')
tensor([2.4444], device='cuda:1')
tensor([2.4488], device='cuda:1')
tensor([2.4540], device='cuda:1')
tensor([2.4556], device='cuda:1')
tensor([2.4477], device='cuda:1')
tensor([2.4424], device='cuda:1')
tensor([2.4477], device='cuda:1')
tensor([2.4530], device='cuda:1')
tensor([2.4448], device='cuda:1')
tensor([2.4502], device='cuda:1')
tensor([2.4486], device='cuda:1')
tensor([2.4532], device='cuda:1')
tensor([2.4543], device='cuda:1')
tensor([2.4533], device='cuda:1')
tensor([2.4580], device='cuda:1')
tensor([2.4457], device='cuda:1')
tensor([2.4503], device='cuda:1')
tensor([2.4515], device='cuda:1')
tensor([2.4494], device='cuda:1')
tensor([2.4472], device='cuda:1')
tensor([2.4485], device='cuda:1')
tensor([2.4601], device='cuda:1')
tensor([2.4525], device='cuda:1')
tensor([2.4542], device='cuda:1')
tensor([2.4505], device='cuda:1')
tensor([2.4562], device='cuda:1')
tensor([2.4488], device='cuda:1')
tensor([2.4545], device='cuda:1')
tensor([2.4502], device='cuda:1')
tensor([2.4529], device='cuda:1')
tensor([2.4470], device='cuda:1')
tensor([2.4508], device='cuda:1')
tensor([2.4613], device='cuda:1')
tensor([2.4483], device='cuda:1')
tensor([2.4462], device='cuda:1')
tensor([2.4527], device='cuda:1')
tensor([2.4493], device='cuda:1')
tensor([2.4509], device='cuda:1')
tensor([2.4529], device='cuda:1')
tensor([2.4486], device='cuda:1')
tensor([2.4520], device='cuda:1')
tensor([2.4471], device='cuda:1')
tensor([2.4467], device='cuda:1')
tensor([2.4559], device='cuda:1')
tensor([2.4496], device='cuda:1')
tensor([2.4471], device='cuda:1')
tensor([2.4491], device='cuda:1')
tensor([2.4430], device='cuda:1')
tensor([2.4520], device='cuda:1')
tensor([2.4497], device='cuda:1')
tensor([2.4516], device='cuda:1')
tensor([2.4553], device='cuda:1')
tensor([2.4533], device='cuda:1')
tensor([2.4545], device='cuda:1')
tensor([2.4471], device='cuda:1')
tensor([2.4455], device='cuda:1')
tensor([2.4491], device='cuda:1')
tensor([2.4634], device='cuda:1')
tensor([2.4484], device='cuda:1')
tensor([2.4574], device='cuda:1')
tensor([2.4554], device='cuda:1')
tensor([2.4485], device='cuda:1')
tensor([2.4476], device='cuda:1')
tensor([2.4490], device='cuda:1')
tensor([2.4545], device='cuda:1')
tensor([2.4515], device='cuda:1')
tensor([2.4522], device='cuda:1')
tensor([2.4550], device='cuda:1')
tensor([2.4578], device='cuda:1')
tensor([2.4547], device='cuda:1')
tensor([2.4532], device='cuda:1')
tensor([2.4522], device='cuda:1')
tensor([2.4513], device='cuda:1')
tensor([2.4459], device='cuda:1')
tensor([2.4576], device='cuda:1')
tensor([2.4540], device='cuda:1')
tensor([2.4582], device='cuda:1')
tensor([2.4569], device='cuda:1')
tensor([2.4612], device='cuda:1')
tensor([2.4577], device='cuda:1')
tensor([2.4575], device='cuda:1')
tensor([2.4583], device='cuda:1')
tensor([2.4549], device='cuda:1')
tensor([2.4651], device='cuda:1')
tensor([2.4582], device='cuda:1')
tensor([2.4555], device='cuda:1')
tensor([2.4568], device='cuda:1')
tensor([2.4579], device='cuda:1')
tensor([2.4537], device='cuda:1')
tensor([2.4566], device='cuda:1')
tensor([2.4601], device='cuda:1')
tensor([2.4495], device='cuda:1')
tensor([2.4485], device='cuda:1')
tensor([2.4503], device='cuda:1')
tensor([2.4574], device='cuda:1')
tensor([2.4544], device='cuda:1')
tensor([2.4563], device='cuda:1')
tensor([2.4592], device='cuda:1')
tensor([2.4566], device='cuda:1')
tensor([2.4508], device='cuda:1')
tensor([2.4441], device='cuda:1')
tensor([2.4565], device='cuda:1')
tensor([2.4577], device='cuda:1')
tensor([2.4541], device='cuda:1')
tensor([2.4527], device='cuda:1')
tensor([2.4560], device='cuda:1')
tensor([2.4498], device='cuda:1')
tensor([2.4459], device='cuda:1')
tensor([2.4476], device='cuda:1')
tensor([2.4566], device='cuda:1')
tensor([2.4536], device='cuda:1')
tensor([2.4536], device='cuda:1')
tensor([2.4642], device='cuda:1')
tensor([2.4463], device='cuda:1')
tensor([2.4629], device='cuda:1')
tensor([2.4517], device='cuda:1')
tensor([2.4591], device='cuda:1')
tensor([2.4525], device='cuda:1')
tensor([2.4545], device='cuda:1')
tensor([2.4421], device='cuda:1')
tensor([2.4460], device='cuda:1')
tensor([2.4463], device='cuda:1')
tensor([2.4442], device='cuda:1')
tensor([2.4339], device='cuda:1')
tensor([2.4426], device='cuda:1')
tensor([2.4405], device='cuda:1')
tensor([2.4387], device='cuda:1')
tensor([2.4420], device='cuda:1')
tensor([2.4388], device='cuda:1')
tensor([2.4394], device='cuda:1')
tensor([2.4377], device='cuda:1')
tensor([2.4415], device='cuda:1')
tensor([2.4450], device='cuda:1')
tensor([2.4378], device='cuda:1')
tensor([2.4431], device='cuda:1')
tensor([2.4469], device='cuda:1')
tensor([2.4432], device='cuda:1')
tensor([2.4388], device='cuda:1')
tensor([2.4370], device='cuda:1')
tensor([2.4403], device='cuda:1')
tensor([2.4244], device='cuda:1')
tensor([2.4278], device='cuda:1')
tensor([2.4240], device='cuda:1')
tensor([2.4262], device='cuda:1')
tensor([2.4240], device='cuda:1')
tensor([2.4341], device='cuda:1')
tensor([2.4439], device='cuda:1')
tensor([2.4404], device='cuda:1')
tensor([2.4446], device='cuda:1')
tensor([2.4410], device='cuda:1')
tensor([2.4369], device='cuda:1')
tensor([2.4359], device='cuda:1')
tensor([2.4372], device='cuda:1')
tensor([2.4387], device='cuda:1')
tensor([2.4397], device='cuda:1')
tensor([2.4392], device='cuda:1')
tensor([2.4414], device='cuda:1')
tensor([2.4400], device='cuda:1')
tensor([2.4454], device='cuda:1')
tensor([2.4545], device='cuda:1')
tensor([2.4496], device='cuda:1')
tensor([2.4486], device='cuda:1')
tensor([2.4406], device='cuda:1')
tensor([2.4428], device='cuda:1')
tensor([2.4431], device='cuda:1')
tensor([2.4467], device='cuda:1')
tensor([2.4445], device='cuda:1')
tensor([2.4419], device='cuda:1')
tensor([2.4475], device='cuda:1')
tensor([2.4439], device='cuda:1')
tensor([2.4409], device='cuda:1')
tensor([2.4405], device='cuda:1')
tensor([2.4332], device='cuda:1')
tensor([2.4352], device='cuda:1')
tensor([2.4398], device='cuda:1')
tensor([2.4371], device='cuda:1')
tensor([2.4366], device='cuda:1')
tensor([2.4336], device='cuda:1')
tensor([2.4378], device='cuda:1')
tensor([2.4381], device='cuda:1')
tensor([2.4638], device='cuda:1')
tensor([2.4383], device='cuda:1')
tensor([2.4375], device='cuda:1')
tensor([2.4361], device='cuda:1')
tensor([2.4368], device='cuda:1')
tensor([2.4342], device='cuda:1')
tensor([2.4334], device='cuda:1')
tensor([2.4290], device='cuda:1')
tensor([2.4240], device='cuda:1')
tensor([2.4268], device='cuda:1')
tensor([2.4311], device='cuda:1')
tensor([2.4291], device='cuda:1')
tensor([2.4219], device='cuda:1')
tensor([2.4375], device='cuda:1')
tensor([2.4360], device='cuda:1')
tensor([2.4349], device='cuda:1')
tensor([2.4344], device='cuda:1')
tensor([2.4349], device='cuda:1')
tensor([2.4389], device='cuda:1')
tensor([2.4329], device='cuda:1')
tensor([2.4319], device='cuda:1')
tensor([2.4370], device='cuda:1')
tensor([2.4400], device='cuda:1')
tensor([2.4378], device='cuda:1')
tensor([2.4360], device='cuda:1')
tensor([2.4477], device='cuda:1')
tensor([2.4354], device='cuda:1')
tensor([2.4388], device='cuda:1')
tensor([2.4407], device='cuda:1')
tensor([2.4387], device='cuda:1')
tensor([2.4341], device='cuda:1')
tensor([2.4395], device='cuda:1')
tensor([2.4354], device='cuda:1')
tensor([2.4377], device='cuda:1')
tensor([2.4395], device='cuda:1')
tensor([2.4313], device='cuda:1')
tensor([2.4301], device='cuda:1')
tensor([2.4314], device='cuda:1')
tensor([2.4341], device='cuda:1')
tensor([2.4378], device='cuda:1')
tensor([2.4333], device='cuda:1')
tensor([2.4276], device='cuda:1')
tensor([2.4321], device='cuda:1')
tensor([2.4347], device='cuda:1')
tensor([2.4333], device='cuda:1')
tensor([2.4305], device='cuda:1')
tensor([2.4273], device='cuda:1')
tensor([2.4377], device='cuda:1')
tensor([2.4292], device='cuda:1')
tensor([2.4300], device='cuda:1')
tensor([2.4286], device='cuda:1')
tensor([2.4301], device='cuda:1')
tensor([2.4270], device='cuda:1')
tensor([2.4274], device='cuda:1')
tensor([2.4279], device='cuda:1')
tensor([2.4328], device='cuda:1')
tensor([2.4279], device='cuda:1')
tensor([2.4274], device='cuda:1')
tensor([2.4308], device='cuda:1')
tensor([2.4305], device='cuda:1')
tensor([2.4265], device='cuda:1')
tensor([2.4328], device='cuda:1')
tensor([2.4328], device='cuda:1')
tensor([2.4263], device='cuda:1')
tensor([2.4346], device='cuda:1')
tensor([2.4315], device='cuda:1')
tensor([2.4329], device='cuda:1')
tensor([2.4289], device='cuda:1')
tensor([2.4267], device='cuda:1')
tensor([2.4316], device='cuda:1')
tensor([2.4286], device='cuda:1')
tensor([2.4314], device='cuda:1')
tensor([2.4280], device='cuda:1')
tensor([2.4356], device='cuda:1')
tensor([2.4348], device='cuda:1')
tensor([2.4333], device='cuda:1')
tensor([2.4348], device='cuda:1')
tensor([2.4284], device='cuda:1')
tensor([2.4205], device='cuda:1')
tensor([2.4296], device='cuda:1')
tensor([2.4382], device='cuda:1')
tensor([2.4355], device='cuda:1')
tensor([2.4383], device='cuda:1')
tensor([2.4375], device='cuda:1')
tensor([2.4213], device='cuda:1')
tensor([2.4374], device='cuda:1')
tensor([2.4378], device='cuda:1')
tensor([2.4341], device='cuda:1')
tensor([2.4444], device='cuda:1')
tensor([2.4319], device='cuda:1')
tensor([2.4430], device='cuda:1')
tensor([2.4269], device='cuda:1')
tensor([2.4256], device='cuda:1')
tensor([2.4202], device='cuda:1')
tensor([2.4204], device='cuda:1')
tensor([2.4214], device='cuda:1')
tensor([2.4307], device='cuda:1')
tensor([2.4301], device='cuda:1')
tensor([2.4272], device='cuda:1')
tensor([2.4334], device='cuda:1')
tensor([2.4284], device='cuda:1')
tensor([2.4326], device='cuda:1')
tensor([2.4267], device='cuda:1')
tensor([2.4317], device='cuda:1')
tensor([2.4322], device='cuda:1')
tensor([2.4290], device='cuda:1')
tensor([2.4291], device='cuda:1')
tensor([2.4289], device='cuda:1')
tensor([2.4288], device='cuda:1')
tensor([2.4321], device='cuda:1')
tensor([2.4316], device='cuda:1')
tensor([2.4403], device='cuda:1')
tensor([2.4319], device='cuda:1')
tensor([2.4355], device='cuda:1')
tensor([2.4279], device='cuda:1')
tensor([2.4282], device='cuda:1')
tensor([2.4196], device='cuda:1')
tensor([2.4216], device='cuda:1')
tensor([2.4336], device='cuda:1')
tensor([2.4260], device='cuda:1')
tensor([2.4267], device='cuda:1')
tensor([2.4210], device='cuda:1')
tensor([2.4344], device='cuda:1')
tensor([2.4291], device='cuda:1')
tensor([2.4260], device='cuda:1')
tensor([2.4269], device='cuda:1')
tensor([2.4288], device='cuda:1')
tensor([2.4250], device='cuda:1')
tensor([2.4204], device='cuda:1')
tensor([2.4270], device='cuda:1')
tensor([2.4376], device='cuda:1')
tensor([2.4208], device='cuda:1')
tensor([2.4283], device='cuda:1')
tensor([2.4250], device='cuda:1')
tensor([2.4366], device='cuda:1')
tensor([2.4407], device='cuda:1')
tensor([2.4274], device='cuda:1')
tensor([2.4223], device='cuda:1')
tensor([2.4241], device='cuda:1')
tensor([2.4235], device='cuda:1')
tensor([2.4389], device='cuda:1')
tensor([2.4228], device='cuda:1')
tensor([2.4277], device='cuda:1')
tensor([2.4265], device='cuda:1')
tensor([2.4208], device='cuda:1')
tensor([2.4260], device='cuda:1')
tensor([2.4257], device='cuda:1')
tensor([2.4203], device='cuda:1')
tensor([2.4284], device='cuda:1')
tensor([2.4246], device='cuda:1')
tensor([2.4226], device='cuda:1')
tensor([2.4285], device='cuda:1')
tensor([2.4287], device='cuda:1')
tensor([2.4297], device='cuda:1')
tensor([2.4293], device='cuda:1')
tensor([2.4283], device='cuda:1')
tensor([2.4310], device='cuda:1')
tensor([2.4252], device='cuda:1')
tensor([2.4270], device='cuda:1')
tensor([2.4226], device='cuda:1')
tensor([2.4222], device='cuda:1')
tensor([2.4255], device='cuda:1')
tensor([2.4254], device='cuda:1')
tensor([2.4267], device='cuda:1')
tensor([2.4230], device='cuda:1')
tensor([2.4233], device='cuda:1')
tensor([2.4191], device='cuda:1')
tensor([2.4185], device='cuda:1')
tensor([2.4247], device='cuda:1')
tensor([2.4270], device='cuda:1')
tensor([2.4341], device='cuda:1')
tensor([2.4239], device='cuda:1')
tensor([2.4231], device='cuda:1')
tensor([2.4210], device='cuda:1')
tensor([2.4269], device='cuda:1')
tensor([2.4180], device='cuda:1')
tensor([2.4212], device='cuda:1')
tensor([2.4208], device='cuda:1')
tensor([2.4121], device='cuda:1')
tensor([2.4204], device='cuda:1')
tensor([2.4273], device='cuda:1')
tensor([2.4304], device='cuda:1')
tensor([2.4333], device='cuda:1')
tensor([2.4275], device='cuda:1')
tensor([2.4222], device='cuda:1')
tensor([2.4280], device='cuda:1')
tensor([2.4218], device='cuda:1')
tensor([2.4259], device='cuda:1')
tensor([2.4208], device='cuda:1')
tensor([2.4257], device='cuda:1')
tensor([2.4286], device='cuda:1')
tensor([2.4333], device='cuda:1')
tensor([2.4319], device='cuda:1')
tensor([2.4322], device='cuda:1')
tensor([2.4342], device='cuda:1')
tensor([2.4236], device='cuda:1')
tensor([2.4290], device='cuda:1')
tensor([2.4296], device='cuda:1')
tensor([2.4260], device='cuda:1')
tensor([2.4221], device='cuda:1')
tensor([2.4286], device='cuda:1')
tensor([2.4217], device='cuda:1')
tensor([2.4299], device='cuda:1')
tensor([2.4311], device='cuda:1')
tensor([2.4261], device='cuda:1')
tensor([2.4244], device='cuda:1')
tensor([2.4299], device='cuda:1')
tensor([2.4294], device='cuda:1')
tensor([2.4281], device='cuda:1')
tensor([2.4308], device='cuda:1')
tensor([2.4335], device='cuda:1')
tensor([2.4283], device='cuda:1')
tensor([2.4326], device='cuda:1')
tensor([2.4236], device='cuda:1')
tensor([2.4267], device='cuda:1')
tensor([2.4249], device='cuda:1')
tensor([2.4264], device='cuda:1')
tensor([2.4219], device='cuda:1')
tensor([2.4220], device='cuda:1')
tensor([2.4230], device='cuda:1')
tensor([2.4219], device='cuda:1')
tensor([2.4253], device='cuda:1')
tensor([2.4226], device='cuda:1')
tensor([2.4204], device='cuda:1')
tensor([2.4278], device='cuda:1')
tensor([2.4197], device='cuda:1')
tensor([2.4292], device='cuda:1')
tensor([2.4223], device='cuda:1')
tensor([2.4274], device='cuda:1')
tensor([2.4304], device='cuda:1')
tensor([2.4311], device='cuda:1')
tensor([2.4332], device='cuda:1')
tensor([2.4240], device='cuda:1')
tensor([2.4286], device='cuda:1')
tensor([2.4205], device='cuda:1')
tensor([2.4179], device='cuda:1')
tensor([2.4172], device='cuda:1')
tensor([2.4162], device='cuda:1')
tensor([2.4213], device='cuda:1')
tensor([2.4202], device='cuda:1')
tensor([2.4151], device='cuda:1')
tensor([2.4144], device='cuda:1')
tensor([2.4134], device='cuda:1')
tensor([2.4178], device='cuda:1')
tensor([2.4252], device='cuda:1')
tensor([2.4109], device='cuda:1')
tensor([2.4132], device='cuda:1')
tensor([2.4210], device='cuda:1')
tensor([2.4159], device='cuda:1')
tensor([2.4193], device='cuda:1')
tensor([2.4171], device='cuda:1')
tensor([2.4112], device='cuda:1')
tensor([2.4173], device='cuda:1')
tensor([2.4230], device='cuda:1')
tensor([2.4196], device='cuda:1')
tensor([2.4249], device='cuda:1')
tensor([2.4236], device='cuda:1')
tensor([2.4196], device='cuda:1')
tensor([2.4228], device='cuda:1')
tensor([2.4204], device='cuda:1')
tensor([2.4227], device='cuda:1')
tensor([2.4217], device='cuda:1')
tensor([2.4195], device='cuda:1')
tensor([2.4220], device='cuda:1')
tensor([2.4225], device='cuda:1')
tensor([2.4213], device='cuda:1')
tensor([2.4201], device='cuda:1')
tensor([2.4179], device='cuda:1')
tensor([2.4218], device='cuda:1')
tensor([2.4268], device='cuda:1')
tensor([2.4222], device='cuda:1')
tensor([2.4274], device='cuda:1')
tensor([2.4286], device='cuda:1')
tensor([2.4319], device='cuda:1')
tensor([2.4402], device='cuda:1')
tensor([2.4293], device='cuda:1')
tensor([2.4461], device='cuda:1')
tensor([2.4276], device='cuda:1')
tensor([2.4270], device='cuda:1')
tensor([2.4336], device='cuda:1')
tensor([2.4234], device='cuda:1')
tensor([2.4205], device='cuda:1')
tensor([2.4217], device='cuda:1')
tensor([2.4312], device='cuda:1')
tensor([2.4248], device='cuda:1')
tensor([2.4194], device='cuda:1')
tensor([2.4210], device='cuda:1')
tensor([2.4283], device='cuda:1')
tensor([2.4225], device='cuda:1')
tensor([2.4212], device='cuda:1')
tensor([2.4213], device='cuda:1')
tensor([2.4246], device='cuda:1')
tensor([2.4221], device='cuda:1')
tensor([2.4223], device='cuda:1')
tensor([2.4308], device='cuda:1')
tensor([2.4259], device='cuda:1')
tensor([2.4257], device='cuda:1')
tensor([2.4212], device='cuda:1')
tensor([2.4207], device='cuda:1')
tensor([2.4244], device='cuda:1')
tensor([2.4280], device='cuda:1')
tensor([2.4208], device='cuda:1')
tensor([2.4207], device='cuda:1')
tensor([2.4183], device='cuda:1')
tensor([2.4209], device='cuda:1')
tensor([2.4177], device='cuda:1')
tensor([2.4261], device='cuda:1')
tensor([2.4193], device='cuda:1')
tensor([2.4230], device='cuda:1')
tensor([2.4236], device='cuda:1')
tensor([2.4219], device='cuda:1')
tensor([2.4219], device='cuda:1')
tensor([2.4232], device='cuda:1')
tensor([2.4217], device='cuda:1')
tensor([2.4228], device='cuda:1')
tensor([2.4205], device='cuda:1')
tensor([2.4188], device='cuda:1')
tensor([2.4174], device='cuda:1')
tensor([2.4169], device='cuda:1')
tensor([2.4169], device='cuda:1')
tensor([2.4207], device='cuda:1')
tensor([2.4171], device='cuda:1')
tensor([2.4140], device='cuda:1')
tensor([2.4226], device='cuda:1')
tensor([2.4187], device='cuda:1')
tensor([2.4214], device='cuda:1')
tensor([2.4262], device='cuda:1')
tensor([2.4143], device='cuda:1')
tensor([2.4223], device='cuda:1')
tensor([2.4213], device='cuda:1')
tensor([2.4134], device='cuda:1')
tensor([2.4213], device='cuda:1')
tensor([2.4135], device='cuda:1')
tensor([2.4158], device='cuda:1')
tensor([2.4178], device='cuda:1')
tensor([2.4207], device='cuda:1')
tensor([2.4145], device='cuda:1')
tensor([2.4130], device='cuda:1')
tensor([2.4213], device='cuda:1')
tensor([2.4150], device='cuda:1')
tensor([2.4165], device='cuda:1')
tensor([2.4170], device='cuda:1')
tensor([2.4209], device='cuda:1')
tensor([2.4254], device='cuda:1')
tensor([2.4180], device='cuda:1')
tensor([2.4163], device='cuda:1')
tensor([2.4205], device='cuda:1')
tensor([2.4202], device='cuda:1')
tensor([2.4208], device='cuda:1')
tensor([2.4196], device='cuda:1')
tensor([2.4237], device='cuda:1')
tensor([2.4188], device='cuda:1')
tensor([2.4183], device='cuda:1')
tensor([2.4186], device='cuda:1')
tensor([2.4195], device='cuda:1')
tensor([2.4154], device='cuda:1')
tensor([2.4125], device='cuda:1')
tensor([2.4208], device='cuda:1')
tensor([2.4192], device='cuda:1')
tensor([2.4189], device='cuda:1')
tensor([2.4168], device='cuda:1')
tensor([2.4247], device='cuda:1')
tensor([2.4160], device='cuda:1')
tensor([2.4175], device='cuda:1')
tensor([2.4175], device='cuda:1')
tensor([2.4170], device='cuda:1')
tensor([2.4228], device='cuda:1')
tensor([2.4259], device='cuda:1')
tensor([2.4198], device='cuda:1')
