tensor([14.5214], device='cuda:1')
tensor([2.9701], device='cuda:1')
tensor([2.9616], device='cuda:1')
tensor([2.9521], device='cuda:1')
tensor([2.9681], device='cuda:1')
tensor([2.9507], device='cuda:1')
tensor([2.9462], device='cuda:1')
tensor([2.9523], device='cuda:1')
tensor([2.9646], device='cuda:1')
tensor([2.9576], device='cuda:1')
tensor([2.9660], device='cuda:1')
tensor([2.9660], device='cuda:1')
tensor([2.9607], device='cuda:1')
tensor([2.9603], device='cuda:1')
tensor([2.9678], device='cuda:1')
tensor([2.9671], device='cuda:1')
tensor([2.9806], device='cuda:1')
tensor([2.9690], device='cuda:1')
tensor([2.9605], device='cuda:1')
tensor([2.9685], device='cuda:1')
tensor([2.9581], device='cuda:1')
tensor([2.9719], device='cuda:1')
tensor([2.9713], device='cuda:1')
tensor([2.9744], device='cuda:1')
tensor([2.9686], device='cuda:1')
tensor([2.9626], device='cuda:1')
tensor([2.9606], device='cuda:1')
tensor([2.9621], device='cuda:1')
tensor([2.9631], device='cuda:1')
tensor([2.9881], device='cuda:1')
tensor([2.9724], device='cuda:1')
tensor([2.9671], device='cuda:1')
tensor([2.9419], device='cuda:1')
tensor([2.9497], device='cuda:1')
tensor([2.9503], device='cuda:1')
tensor([2.9497], device='cuda:1')
tensor([2.9570], device='cuda:1')
tensor([2.9550], device='cuda:1')
tensor([2.9399], device='cuda:1')
tensor([2.9447], device='cuda:1')
tensor([2.9423], device='cuda:1')
tensor([2.9385], device='cuda:1')
tensor([2.9665], device='cuda:1')
tensor([2.9543], device='cuda:1')
tensor([2.9351], device='cuda:1')
tensor([2.9508], device='cuda:1')
tensor([2.9558], device='cuda:1')
tensor([2.9511], device='cuda:1')
tensor([2.9582], device='cuda:1')
tensor([2.9600], device='cuda:1')
tensor([2.9559], device='cuda:1')
tensor([2.9434], device='cuda:1')
tensor([2.9409], device='cuda:1')
tensor([2.9496], device='cuda:1')
tensor([2.9522], device='cuda:1')
tensor([2.9578], device='cuda:1')
tensor([2.9453], device='cuda:1')
tensor([2.9489], device='cuda:1')
tensor([2.9450], device='cuda:1')
tensor([2.9494], device='cuda:1')
tensor([2.9522], device='cuda:1')
tensor([2.9545], device='cuda:1')
tensor([2.9634], device='cuda:1')
tensor([2.9491], device='cuda:1')
tensor([2.9708], device='cuda:1')
tensor([2.9513], device='cuda:1')
tensor([2.9495], device='cuda:1')
tensor([2.9431], device='cuda:1')
tensor([2.9630], device='cuda:1')
tensor([2.9454], device='cuda:1')
tensor([2.9397], device='cuda:1')
tensor([2.9460], device='cuda:1')
tensor([2.9476], device='cuda:1')
tensor([2.9491], device='cuda:1')
tensor([2.9756], device='cuda:1')
tensor([2.9677], device='cuda:1')
tensor([2.9442], device='cuda:1')
tensor([2.9447], device='cuda:1')
tensor([2.9526], device='cuda:1')
tensor([2.9595], device='cuda:1')
tensor([2.9566], device='cuda:1')
tensor([2.9582], device='cuda:1')
tensor([2.9807], device='cuda:1')
tensor([2.9856], device='cuda:1')
tensor([2.9648], device='cuda:1')
tensor([2.9727], device='cuda:1')
tensor([2.9569], device='cuda:1')
tensor([2.9555], device='cuda:1')
tensor([2.9552], device='cuda:1')
tensor([2.9571], device='cuda:1')
tensor([2.9541], device='cuda:1')
tensor([2.9549], device='cuda:1')
tensor([2.9549], device='cuda:1')
tensor([2.9680], device='cuda:1')
tensor([2.9578], device='cuda:1')
tensor([2.9479], device='cuda:1')
tensor([2.9698], device='cuda:1')
tensor([2.9418], device='cuda:1')
tensor([2.9406], device='cuda:1')
tensor([2.9381], device='cuda:1')
tensor([2.9395], device='cuda:1')
tensor([2.9357], device='cuda:1')
tensor([2.9547], device='cuda:1')
tensor([2.9442], device='cuda:1')
tensor([2.9355], device='cuda:1')
tensor([2.9307], device='cuda:1')
tensor([2.9375], device='cuda:1')
tensor([2.9339], device='cuda:1')
tensor([2.9263], device='cuda:1')
tensor([2.9389], device='cuda:1')
tensor([2.9393], device='cuda:1')
tensor([2.9390], device='cuda:1')
tensor([2.9435], device='cuda:1')
tensor([2.9350], device='cuda:1')
tensor([2.9389], device='cuda:1')
tensor([2.9462], device='cuda:1')
tensor([2.9521], device='cuda:1')
tensor([2.9628], device='cuda:1')
tensor([2.9646], device='cuda:1')
tensor([2.9394], device='cuda:1')
tensor([2.9825], device='cuda:1')
tensor([2.9511], device='cuda:1')
tensor([2.9482], device='cuda:1')
tensor([2.9443], device='cuda:1')
tensor([2.9547], device='cuda:1')
tensor([2.9470], device='cuda:1')
tensor([2.9785], device='cuda:1')
tensor([2.9568], device='cuda:1')
tensor([2.9507], device='cuda:1')
tensor([2.9411], device='cuda:1')
tensor([2.9397], device='cuda:1')
tensor([2.9422], device='cuda:1')
tensor([2.9426], device='cuda:1')
tensor([2.9415], device='cuda:1')
tensor([2.9361], device='cuda:1')
tensor([2.9430], device='cuda:1')
tensor([2.9285], device='cuda:1')
tensor([2.9437], device='cuda:1')
tensor([2.9394], device='cuda:1')
tensor([2.9489], device='cuda:1')
tensor([2.9415], device='cuda:1')
tensor([2.9395], device='cuda:1')
tensor([2.9283], device='cuda:1')
tensor([2.9210], device='cuda:1')
tensor([2.9260], device='cuda:1')
tensor([2.9279], device='cuda:1')
tensor([2.9264], device='cuda:1')
tensor([2.9177], device='cuda:1')
tensor([2.9167], device='cuda:1')
tensor([2.9245], device='cuda:1')
tensor([2.9144], device='cuda:1')
tensor([2.9187], device='cuda:1')
tensor([2.9227], device='cuda:1')
tensor([2.9285], device='cuda:1')
tensor([2.9272], device='cuda:1')
tensor([2.9254], device='cuda:1')
tensor([2.9356], device='cuda:1')
tensor([2.9319], device='cuda:1')
tensor([2.9268], device='cuda:1')
tensor([2.9272], device='cuda:1')
tensor([2.9298], device='cuda:1')
tensor([2.9298], device='cuda:1')
tensor([2.9294], device='cuda:1')
tensor([2.9309], device='cuda:1')
tensor([2.9304], device='cuda:1')
tensor([2.9320], device='cuda:1')
tensor([2.9320], device='cuda:1')
tensor([2.9346], device='cuda:1')
tensor([2.9241], device='cuda:1')
tensor([2.9295], device='cuda:1')
tensor([2.9297], device='cuda:1')
tensor([2.9378], device='cuda:1')
tensor([2.9260], device='cuda:1')
tensor([2.9269], device='cuda:1')
tensor([2.9327], device='cuda:1')
tensor([2.9244], device='cuda:1')
tensor([2.9347], device='cuda:1')
tensor([2.9314], device='cuda:1')
tensor([2.9322], device='cuda:1')
tensor([2.9278], device='cuda:1')
tensor([2.9237], device='cuda:1')
tensor([2.9232], device='cuda:1')
tensor([2.9492], device='cuda:1')
tensor([2.9384], device='cuda:1')
tensor([2.9257], device='cuda:1')
tensor([2.9325], device='cuda:1')
tensor([2.9358], device='cuda:1')
tensor([2.9304], device='cuda:1')
tensor([2.9377], device='cuda:1')
tensor([2.9408], device='cuda:1')
tensor([2.9333], device='cuda:1')
tensor([2.9339], device='cuda:1')
tensor([2.9379], device='cuda:1')
tensor([2.9459], device='cuda:1')
tensor([2.9439], device='cuda:1')
tensor([2.9462], device='cuda:1')
tensor([2.9336], device='cuda:1')
tensor([2.9491], device='cuda:1')
tensor([2.9428], device='cuda:1')
tensor([2.9463], device='cuda:1')
tensor([2.9476], device='cuda:1')
tensor([2.9424], device='cuda:1')
tensor([2.9336], device='cuda:1')
tensor([2.9346], device='cuda:1')
tensor([2.9426], device='cuda:1')
tensor([2.9555], device='cuda:1')
tensor([2.9447], device='cuda:1')
tensor([2.9539], device='cuda:1')
tensor([2.9523], device='cuda:1')
tensor([2.9498], device='cuda:1')
tensor([2.9362], device='cuda:1')
tensor([2.9334], device='cuda:1')
tensor([2.9305], device='cuda:1')
tensor([2.9340], device='cuda:1')
tensor([2.9537], device='cuda:1')
tensor([2.9521], device='cuda:1')
tensor([2.9363], device='cuda:1')
tensor([2.9314], device='cuda:1')
tensor([2.9231], device='cuda:1')
tensor([2.9318], device='cuda:1')
tensor([2.9496], device='cuda:1')
tensor([2.9478], device='cuda:1')
tensor([2.9439], device='cuda:1')
tensor([2.9423], device='cuda:1')
tensor([2.9521], device='cuda:1')
tensor([2.9409], device='cuda:1')
tensor([2.9513], device='cuda:1')
tensor([2.9405], device='cuda:1')
tensor([2.9545], device='cuda:1')
tensor([2.9460], device='cuda:1')
tensor([2.9369], device='cuda:1')
tensor([2.9340], device='cuda:1')
tensor([2.9412], device='cuda:1')
tensor([2.9630], device='cuda:1')
tensor([2.9493], device='cuda:1')
tensor([2.9162], device='cuda:1')
tensor([2.9218], device='cuda:1')
tensor([2.9185], device='cuda:1')
tensor([2.9226], device='cuda:1')
tensor([2.9142], device='cuda:1')
tensor([2.9207], device='cuda:1')
tensor([2.9193], device='cuda:1')
tensor([2.9524], device='cuda:1')
tensor([2.9181], device='cuda:1')
tensor([2.9425], device='cuda:1')
tensor([2.9304], device='cuda:1')
tensor([2.9235], device='cuda:1')
tensor([2.9274], device='cuda:1')
tensor([2.9448], device='cuda:1')
tensor([2.9233], device='cuda:1')
tensor([2.9214], device='cuda:1')
tensor([2.9297], device='cuda:1')
tensor([2.9272], device='cuda:1')
tensor([2.9286], device='cuda:1')
tensor([2.9323], device='cuda:1')
tensor([2.9335], device='cuda:1')
tensor([2.9317], device='cuda:1')
tensor([2.9256], device='cuda:1')
tensor([2.9176], device='cuda:1')
tensor([2.9354], device='cuda:1')
tensor([2.9353], device='cuda:1')
tensor([2.9177], device='cuda:1')
tensor([2.9081], device='cuda:1')
tensor([2.9097], device='cuda:1')
tensor([2.9195], device='cuda:1')
tensor([2.9235], device='cuda:1')
tensor([2.9251], device='cuda:1')
tensor([2.9127], device='cuda:1')
tensor([2.9189], device='cuda:1')
tensor([2.9202], device='cuda:1')
tensor([2.9372], device='cuda:1')
tensor([2.9420], device='cuda:1')
tensor([2.9372], device='cuda:1')
tensor([2.9102], device='cuda:1')
tensor([2.9168], device='cuda:1')
tensor([2.9259], device='cuda:1')
tensor([2.9138], device='cuda:1')
tensor([2.9286], device='cuda:1')
tensor([2.9297], device='cuda:1')
tensor([2.9171], device='cuda:1')
tensor([2.9175], device='cuda:1')
tensor([2.9158], device='cuda:1')
tensor([2.9161], device='cuda:1')
tensor([2.9154], device='cuda:1')
tensor([2.9137], device='cuda:1')
tensor([2.9225], device='cuda:1')
tensor([2.9190], device='cuda:1')
tensor([2.9042], device='cuda:1')
tensor([2.9133], device='cuda:1')
tensor([2.9067], device='cuda:1')
tensor([2.9058], device='cuda:1')
tensor([2.9011], device='cuda:1')
tensor([2.9026], device='cuda:1')
tensor([2.9024], device='cuda:1')
tensor([2.9033], device='cuda:1')
tensor([2.9044], device='cuda:1')
tensor([2.9059], device='cuda:1')
tensor([2.9134], device='cuda:1')
tensor([2.9050], device='cuda:1')
tensor([2.9179], device='cuda:1')
tensor([2.9144], device='cuda:1')
tensor([2.9227], device='cuda:1')
tensor([2.9278], device='cuda:1')
tensor([2.9181], device='cuda:1')
tensor([2.9230], device='cuda:1')
tensor([2.9237], device='cuda:1')
tensor([2.9292], device='cuda:1')
tensor([2.9167], device='cuda:1')
tensor([2.9345], device='cuda:1')
tensor([2.9295], device='cuda:1')
tensor([2.9265], device='cuda:1')
tensor([2.9217], device='cuda:1')
tensor([2.9318], device='cuda:1')
tensor([2.9275], device='cuda:1')
tensor([2.9393], device='cuda:1')
tensor([2.9265], device='cuda:1')
tensor([2.9283], device='cuda:1')
tensor([2.9370], device='cuda:1')
tensor([2.9429], device='cuda:1')
tensor([2.9415], device='cuda:1')
tensor([2.9424], device='cuda:1')
tensor([2.9405], device='cuda:1')
tensor([2.9396], device='cuda:1')
tensor([2.9285], device='cuda:1')
tensor([2.9353], device='cuda:1')
tensor([2.9382], device='cuda:1')
tensor([2.9455], device='cuda:1')
tensor([2.9423], device='cuda:1')
tensor([2.9340], device='cuda:1')
tensor([2.9376], device='cuda:1')
tensor([2.9374], device='cuda:1')
tensor([2.9427], device='cuda:1')
tensor([2.9409], device='cuda:1')
tensor([2.9485], device='cuda:1')
tensor([2.9343], device='cuda:1')
tensor([2.9492], device='cuda:1')
tensor([2.9520], device='cuda:1')
tensor([2.9488], device='cuda:1')
tensor([2.9329], device='cuda:1')
tensor([2.9453], device='cuda:1')
tensor([2.9458], device='cuda:1')
tensor([2.9472], device='cuda:1')
tensor([2.9474], device='cuda:1')
tensor([2.9268], device='cuda:1')
tensor([2.9198], device='cuda:1')
tensor([2.9198], device='cuda:1')
tensor([2.9315], device='cuda:1')
tensor([2.9492], device='cuda:1')
tensor([2.9396], device='cuda:1')
tensor([2.9429], device='cuda:1')
tensor([2.9407], device='cuda:1')
tensor([2.9263], device='cuda:1')
tensor([2.9291], device='cuda:1')
tensor([2.9527], device='cuda:1')
tensor([2.9514], device='cuda:1')
tensor([2.9491], device='cuda:1')
tensor([2.9301], device='cuda:1')
tensor([2.9315], device='cuda:1')
tensor([2.9424], device='cuda:1')
tensor([2.9292], device='cuda:1')
tensor([2.9269], device='cuda:1')
tensor([2.9453], device='cuda:1')
tensor([2.9420], device='cuda:1')
tensor([2.9450], device='cuda:1')
tensor([2.9460], device='cuda:1')
tensor([2.9366], device='cuda:1')
tensor([2.9493], device='cuda:1')
tensor([2.9352], device='cuda:1')
tensor([2.9349], device='cuda:1')
tensor([2.9493], device='cuda:1')
tensor([2.9485], device='cuda:1')
tensor([2.9335], device='cuda:1')
tensor([2.9484], device='cuda:1')
tensor([2.9430], device='cuda:1')
tensor([2.9495], device='cuda:1')
tensor([2.9354], device='cuda:1')
tensor([2.9370], device='cuda:1')
tensor([2.9310], device='cuda:1')
tensor([2.9303], device='cuda:1')
tensor([2.9452], device='cuda:1')
tensor([2.9250], device='cuda:1')
tensor([2.9394], device='cuda:1')
tensor([2.9430], device='cuda:1')
tensor([2.9409], device='cuda:1')
tensor([2.9373], device='cuda:1')
tensor([2.9394], device='cuda:1')
tensor([2.9555], device='cuda:1')
tensor([2.9340], device='cuda:1')
tensor([2.9355], device='cuda:1')
tensor([2.9557], device='cuda:1')
tensor([2.9482], device='cuda:1')
tensor([2.9508], device='cuda:1')
tensor([2.9568], device='cuda:1')
tensor([2.9394], device='cuda:1')
tensor([2.9603], device='cuda:1')
tensor([2.9573], device='cuda:1')
tensor([2.9332], device='cuda:1')
tensor([2.9582], device='cuda:1')
tensor([2.9843], device='cuda:1')
tensor([2.9584], device='cuda:1')
tensor([2.9605], device='cuda:1')
tensor([2.9600], device='cuda:1')
tensor([2.9655], device='cuda:1')
tensor([2.9719], device='cuda:1')
tensor([2.9492], device='cuda:1')
tensor([2.9412], device='cuda:1')
tensor([2.9455], device='cuda:1')
tensor([2.9438], device='cuda:1')
tensor([2.9436], device='cuda:1')
tensor([2.9335], device='cuda:1')
tensor([2.9431], device='cuda:1')
tensor([2.9307], device='cuda:1')
tensor([2.9623], device='cuda:1')
tensor([2.9438], device='cuda:1')
tensor([2.9485], device='cuda:1')
tensor([2.9567], device='cuda:1')
tensor([2.9433], device='cuda:1')
tensor([2.9446], device='cuda:1')
tensor([2.9545], device='cuda:1')
tensor([2.9536], device='cuda:1')
tensor([2.9424], device='cuda:1')
tensor([2.9465], device='cuda:1')
tensor([2.9418], device='cuda:1')
tensor([2.9309], device='cuda:1')
tensor([2.9333], device='cuda:1')
tensor([2.9409], device='cuda:1')
tensor([2.9521], device='cuda:1')
tensor([2.9678], device='cuda:1')
tensor([2.9466], device='cuda:1')
tensor([2.9312], device='cuda:1')
tensor([2.9236], device='cuda:1')
tensor([2.9255], device='cuda:1')
tensor([2.9488], device='cuda:1')
tensor([2.9488], device='cuda:1')
tensor([2.9390], device='cuda:1')
tensor([2.9393], device='cuda:1')
tensor([2.9372], device='cuda:1')
tensor([2.9329], device='cuda:1')
tensor([2.9347], device='cuda:1')
tensor([2.9347], device='cuda:1')
tensor([2.9264], device='cuda:1')
tensor([2.9383], device='cuda:1')
tensor([2.9264], device='cuda:1')
tensor([2.9388], device='cuda:1')
tensor([2.9325], device='cuda:1')
tensor([2.9436], device='cuda:1')
